isEdited,title,userName,review,rating,date,body,id,modified
False,Useless,Ed_Monkey,"This App will not even install on my iPad, it says “specific features not available on this device”.  At least the old version would let me install it and it worked!",4,2019-01-03 00:45:25,"Hi, thanks for spending time to send us your feedback about an iPad version. We wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048367.0,2019-04-03T20:22:45Z
False,Locked out if my app,vannah😈,"In January I realized, after trying to log in for a video chat with my doctor, that MyUPMC app does not open for me. I get a message that the app is inaccessible and that uPMC is working to resolve. Here I am a month later and I am still locked out. I am very frustrated after 3 calls, 2 emails and multiple attempts to solve issue in my own.",1,2022-02-04 16:44:45,"Hello, we're sorry you've had a frustrating experience. We've passed your feedback on to our technical team. If you have any further comments or suggestions, please email MyUPMC_Feedback@upmc.edu. If you are in need of technical support, please call us at 1-866-884-8579, and we will be happy to assist. Thank you.",27903353.0,2022-02-07T18:52:39Z
False,SUPER EASY!!!,Barbidoll1973,"This app is one of the easiest I’ve ever come across. Everything you need. All ur Drs., all ur scripts, imaging results, all info in one place.  I also like that u can pay ur copays on the app.  

Thanks UPMC,",5,2021-10-05 13:39:10,"Hi there, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!

",25534015.0,2021-10-06T18:32:46Z
False,Great app!,minj71,"This APP is GREAT! Easy to use, love that we can schedule and apparently cancel(I hate to unless necessary!). Now if only I could apply this app to other areas of my life!😁✌️",5,2021-03-03 09:27:00,,,
False,MyUPMC makes things so much easier,Mbl68gt,"All results from multiple doctors are posted all to one place. Also, so easy to communicate with Doctors & their staffs (via UPMC communication portal), and they are very responsive.",5,2019-11-07 16:59:24,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been so convenient for you!,11781899.0,2019-11-11T18:00:28Z
False,Very useful,MME72,"This app helps you keep organized.  Everything’s in one place.  Meds, appointments, test results etc. 
Now that I am older and seeing medical professionals more often I would be lost without it. If you use UPMC,  this app is great !!",4,2019-11-26 17:03:38,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200656.0,2020-09-30T15:56:17Z
True,Owen Gerald David,01OD,I’m alive because of my family’s prayers gods will to keep me on earth and UPMC. Thanks for the new chance at life with great health and a better out look on how hard people work and care for one another.,5,2019-08-25 02:47:41,Hi Owen -- we're so happy to hear that you've had such a good experience with UPMC! ,10285518.0,2019-08-25T02:47:41Z
False,Message Issue,%*Emily*%,I have not been receiving the messages that my doctor sends in response to my questions through the app. She told me she sent two messages that I never received. I tried everything I could think of and nothing worked.,3,2020-04-06 18:59:37,"Hi Emily -- We are sorry that you've had a frustrating experience with the messaging feature. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",14524378.0,2020-04-07T18:38:22Z
False,The Best,4ironace,Wonderful site in my opinion.  Contains all your information.  Easy to navigate.  UPMC just keeps getting better..,5,2021-10-21 20:53:01,"Hi there, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!
",25881540.0,2021-10-25T13:58:46Z
False,No App for the iPad....poor planing,shaneonu,"So UPMC creates their own app to replace My Chart.   Are they trying cut costs ?  They don’t want to pay Epic.  Well, it isn’t working.  Poor planing on their part to create  an app that can not be used on an iPad.   Please stop all the promotional emails to sign up for a product that is not usable.  Please inform the Help desk about what is going on with your programs.   Funny that this parallels the government roll out of the Affordable Care Act.",1,2018-11-29 20:12:09,"Hi, thanks for sending your feedback. We are working on improving the user experience across various devices to give better access to care. If you would no longer like to receive emails from MyUPMC, you can unsubscribe from MyUPMC emails by clicking on the Manage My Subscriptions link at the bottom of the email. Your feedback is important to us, and if you would like to share more, please email MyUPMC_Feedback@upmc.edu. Thanks so much.",6185587.0,2018-11-30T19:04:01Z
False,Thank everyone for sharing,Moon Rat,The only thing that you,5,2022-01-31 11:48:23,"Hello, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!
",27834295.0,2022-02-03T18:07:15Z
False,Info that I need,tls1210,"App is okay in that it gives me the information that I need. However, the biggest drawback is that there isn’t an iPad version. I’m on my iPad most of the day, not to mention the screen is bigger and I can see it better. Please, release a version for iPad, soon!",3,2019-02-26 16:55:16,"Hi, thanks for spending the time to share your feedback. We wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad!",8048351.0,2019-04-03T20:20:11Z
False,SO convenient,iLoveUPMC,"This app is AMAZING!! Makes my hectic life so easy with requesting appointments, sending messages to my doctor, getting quick responses, and showing all of the necessary info I need! LOVE this app!",5,2020-01-08 18:29:51,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200645.0,2020-09-30T15:55:52Z
False,A step backwards,Crankenfine,Where’s the iPad version?  If you’re going to require everyone to give up MyChart at least provide a complete replacement.,5,2018-12-27 15:26:33,"Hi, we wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048377.0,2019-04-03T20:23:34Z
False,Read messages-cannot tell when dr reads messages sent,aaron whitaker,Please add back when dr reads messages sent.,5,2022-03-08 03:08:11,"Hi Aaron, thank you for your feedback! We've passed this along to our technical team as we're always looking for ways to improve the app. For further questions or other suggestions, please email MyUPMC_Feedback@upmc.edu or call us at 1-866-884-8579, and we will be happy to assist.",28479911.0,2022-03-09T22:08:50Z
False,Love it!!!!,HARTLE49,I love this app for my husband. We are older and it helps us with appointments and test results. We have trouble remembering what day of the week it is. Awe retirement 🙄,5,2022-02-20 20:17:39,"Hello, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",28200620.0,2022-02-22T19:35:52Z
False,Faster than phone calls,Sandyflowerlady,"Able to leave msg’s, renew Rx
With quick results",5,2022-02-14 01:07:24,"Hello, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",28066472.0,2022-02-15T16:14:26Z
False,Thank you !,Heal2BFree,"The MyUPMC app is very user friendly and has been very helpful in helping me to connect with my physicians !

Thank you !",5,2022-04-08 16:41:38,"Hello, we're happy to hear you're enjoying the app and finding it easy to use. Thank you for leaving a review!
",29180266.0,2022-04-14T20:43:58Z
False,FUJhm,FUJhm,"I have spent the last 45 minutes trying to message my doctor.  This system keeps dumping me off with no sent or retained message, requiring me to redo the message over and over.  Frustrating!",3,2021-07-10 23:12:39,"Hello, we’re sorry for the inconvenience. The app was undergoing technical maintenance which led to a disruption of service. We'd love the opportunity to learn more about this issue and answer any other additional questions you may have, please call us at 1-866-884-8579 or email MyUPMC_Feedback@upmc.edu and we'll be happy to help resolve this issue.",23885447.0,2021-07-12T15:11:56Z
False,App does not switch from portrait to landscape,WilsonsLoveChildWeaver6969,Please add an update where the app will switch from portrait to landscape.  I am an IPAD user with an external keyboard and apps that wont rotate drive me insane.  Other than that it is a great app that is easy to navigate.,3,2021-05-14 05:07:07,"Hello, thanks for taking the time to share your thoughts; your feedback is very important to us, as we're always looking for ways to improve the app. We are sorry you've had a frustrating experience and would love the opportunity to work with you to fix the problem. Please call our support line at 1-866-884-8579 or email MyUPMC_Feedback@upmc.edu and we'll be happy to assist.
",22859144.0,2021-05-17T19:28:18Z
False,Awesome app,mspangl5,This app is great! Only issue I see with it is there are a lot of doctors that attach a questionnaire but he app doesn’t let you answer it nor does it give you a link to answer it in a browser,4,2020-01-22 15:40:44,"Hi -- thanks so much for your review and feedback. Unfortunately at this time we do not have questionaires in the app, but we have shared this with our product team. In the meantime, please fill out questionaires at MyUPMC.com. Thanks so much!",13185405.0,2020-01-29T17:20:46Z
False,Amazing service!,"Warren, Pa.","From Dr. Yates and his staff through all phases of UPMC Shadyside’s administration and nursing team we received nothing but outstanding, polite, and professional service.
Thank you!
Randy Scalise",5,2021-09-08 13:06:38,"Hello, we're so glad to hear that you had a great experience! Thank you for leaving a review!",25010936.0,2021-09-09T20:34:47Z
False,Thank you to Dr. Vyas and his staff,kf2021!,"I wanted to send a huge thank you to Kevin, Dr. Vyas PA and Rachel at his office.  They have been over the top helpful in answering my questions and guiding me post op.

Thank you kindly,

Kathy Fleck",5,2021-11-04 13:15:54,"Hi Kathy, we're so happy to hear you had a great experience. Thank you for leaving a review!
",26105090.0,2021-11-05T18:42:18Z
False,Thanks,Gipper53,"To all of the people involved, thanks so much for your kindness and professionalism from start to Finish. Job well done!",5,2021-07-08 14:11:36,"Hi there! We're so glad that you had a great experience and find the app to be helpful in managing your care! Thank you for reviewing!
",23848519.0,2021-07-09T20:38:42Z
False,Informed,Hound Dog (T),I love the app because it keeps me up to date with all my appointments and the results of all my test.,5,2021-06-23 12:10:04,"Hi there, we're so glad to hear that you are enjoying the app and find it useful in managing your care! Your feedback is important to us, thank you for reviewing!
",23568953.0,2021-06-24T15:13:33Z
False,A Few Things I’ve Noticed,Fudge56,"Many items on the Menu give error reports - Search Provider, Medical and Family History, too many to list. Otherwise it’s a pretty good app.",3,2020-11-28 18:41:26,"Thank you for letting us know! If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",20245417.0,2021-01-07T15:24:17Z
False,Answers,stones requests,Love this site..can always get a fast response to all my questions and requests,5,2020-04-09 19:38:29,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been convenient for you and that you really like it!,14595483.0,2020-04-10T18:49:34Z
False,Why eliminate a feature?,ABN82,This app was excellent up until the newest version. They remove the ability to import an appointment into your calendar. Now you have to manually enter all your appointments into your calendar. This was a simple convenient feature. Why would you remove it?,1,2020-09-09 11:41:35,"Hi, thank you for letting us know that you miss this feature. We're always looking for ways to improve the app. If you'd like, please send your feedback to MyUPMC_Feedback@upmc.edu",18304371.0,2020-10-06T13:10:54Z
False,Easy to access check,Allenasu,Good graphics and easy to get information.,5,2019-11-21 20:49:34,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has helped you get your health information!,12086050.0,2019-11-27T13:50:39Z
False,Is this really better?,SueB-K,"Went looking for my after-visit summary today. In this “improved” version of the app I seem to get less info and it’s harder to find. It may look slicker, but so far I’m not seeing how this is an improvement.",2,2020-06-25 04:16:44,"Hi, thank you for the feedback. We're always looking for ways to improve the app. If you'd like, please send an email with a brief description of this suggestion to MyUPMC_Feedback@upmc.edu. Thank you so much!",16222022.0,2020-06-25T16:24:59Z
False,Just ok,Chershall,"A lot of missing info in my recent medical history, some appointments appear , others do not , app is like a half written book don’t rely on it to give you full picture",3,2020-06-07 14:01:38,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",15855634.0,2020-06-08T17:42:39Z
False,Great app!,thomashohn,Really like having ready access to my medical information. Are there any plans for MyUPMC to participate in Apple Health?  It would be great to have that ability.,5,2019-11-06 19:18:41,"Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been convenient for you to access your health information! Also, our team has been discussing integrations with third parties, so your feedback is very helpful!",11808332.0,2019-11-12T22:14:09Z
False,Previous appointments,Holla aloud!,The previous appointments are not showing up. They’re not loading on the app,4,2021-01-14 14:41:31,"The MyUPMC app was undergoing technical maintenance which led to a disruption of service. We understand the importance of being able to access your medical records and invite you to try using the app again. If you are still experiencing issues, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu.",20788180.0,2021-02-01T16:48:59Z
False,Love it!,Xxjenxx36,"Love this app! It keeps track of all of my medical information, and it keeps me organized!",5,2021-09-22 17:16:12,"Hello! We're so glad to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!
",25305496.0,2021-09-24T17:46:54Z
True,Marcelle West,Marcelle West,"UPMC has failed time and again to give me a full report and diagnosis follow up. I do not trust my UPMC doctors. 

They have been given orders to “diagnose but do not treat”. Why?

I do not trust my UPMC.

What can you do better?  Be honest with the patient. Speak the truth. I am very ill with white matter on my brain. Cannot  find a doctor to help. 

Go to the emergency room I am told. 
No ratings.",5,2020-11-07 20:33:16,"Hi Marchelle -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly with specific feedback about the MyUPMC app. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",16672808.0,2020-11-07T20:33:17Z
False,Speedy Service,Lupus 66,This app allowed my doctor’s office to be in contact with me quickly and help me update my prescription.  This is a great tool in healthcare services.  Well done!,5,2019-11-15 13:45:27,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been so convenient for you!,11916394.0,2019-11-18T20:59:42Z
False,Lab Results,qruplhdaxvmAad,I appreciate the fact that I can see these lab results so quickly. The tests were taken yesterday morning.,5,2019-06-13 11:57:07,Hi -- thanks so much for the review. We're so glad that you were able to access your test results so quickly. We look forward to adding more features so you continue to enjoy the app. Thanks again for your time!,9176633.0,2019-06-14T19:53:59Z
False,Great app! So easy to use!,Bruno Huron,I really like that this app makes it so easy to view my test results and upcoming appointments. The find a UPMC provider section is pretty cool too!,5,2019-03-27 11:40:05,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200808.0,2020-09-30T16:04:23Z
False,App,Jmanthestud,"Easy to use, however would like it to save user name it would make it easier",5,2019-08-21 19:23:10,"Hi -- thanks so much for your review. Please note that if you log out of your account, your username will be deleted. If you set up User Passcode or Fingerprint in the app Settings, you will be able to close the app and it will store your username. Then you can use your passcode or fingerprint to easily log in easily. We hope that helps!",10321922.0,2019-08-23T14:57:57Z
False,Results,WP0817,"There seems to be a delay with the results getting uploaded to the app. When I speak tot he Dx office they are always telling me that the site should have the results, but they are not there?",3,2020-09-01 15:56:16,"Hi -- We are sorry that you've had a frustrating experience. We'd like to assist you. If you'd like, please send an email to MyUPMC_Feedback@upmc.edu",18304333.0,2020-10-06T13:09:29Z
False,Downtime is bad,leesurman,What changes have you made lately? Because the app is often unavailable lately.,5,2019-04-17 22:40:12,"Hi, thanks for letting us know that you're having a problem with the MyUPMC app. We're sorry you've had a frustrating experience and would love to understand the problem more to help resolve the issue. Please send an email with a brief description of the problem and the type of phone you have to MyUPMC_Feedback@upmc.edu. Thanks so much.",8289837.0,2019-04-19T16:07:54Z
False,Linda,Clever L A M,This app is very easy to use and convenient to find all my information from shots to health records and imaging .  Thanks UPMC!!,5,2022-04-06 19:10:25,"Hello, we're happy to hear you're enjoying the app and finding it easy to use. Thank you for leaving a review!
",29180262.0,2022-04-14T20:43:45Z
False,UPMC F,ChefMark2433,This app operates very well and can let you know as soon as she is precious and check in at the doctors can you car,5,2021-06-05 23:03:09,"Hi there, we're so glad to hear that you are enjoying the app and had a great experience! Your feedback is important to us, thank you for reviewing!

",23245558.0,2021-06-07T15:57:13Z
False,Ease of communication,123xxx858,"This app has made communication with doctors and offices so convenient… simplifying prescription refills, questions to be answered, or any concerns to be addressed.",5,2021-10-01 16:49:15,Hello! We're so glad to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!,25484652.0,2021-10-04T15:19:14Z
True,My UPMC app,skabasinski,"I appreciate the app, however, what I don’t appreciate is that everything regarding messages to your provider becomes a permanent part of your chart.",4,2020-10-03 13:09:56,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200782.0,2020-10-03T13:09:56Z
False,Server down,anonanonanin,I created my account and can’t access anything. Every time I try to accept the terms and conditions it tells me UPMC’s server is not available. When I call their IT department they tell me the problem is on my end because I have an IPhone….and nothing can be done.,1,2021-11-11 00:56:42,"Hello, thanks for telling us about the problem you're having. We know that being able to access your health information is important and we're sorry that you've had a frustrating experience. We'd love another opportunity to walk you through any functions as your feedback is very important. For more help, please send an email to MyUPMC_Feedback@upmc.edu or call our support line at 1-866-884-8579 and we'll be happy to assist.",26241207.0,2021-11-12T21:13:02Z
False,Bad manners,all dirkfjckdksjdjekxjc,"Wish I could have given zero stars.  When I questioned some of the information that they were asking for, the person on the phone got very defensive about it.  I don’t see any reason why they would need your drivers license number and she told me “we have it anyways, so why don’t you just give it to us.”",1,2020-04-30 20:15:41,,,
False,No access for non-UPMC providers,Non-UPMC,I can’t see my vitals and/or blood test results because my provider is not UPMC provider. She merely just takes the insurance.,5,2019-12-31 02:07:28,,,
False,Payments,boscoe5525,Tried to pay bill using the UPMC app and also through quick scan and both said invalid card number. I double checked my number and it was correct. Payment system needs some work.,2,2020-01-06 15:12:49,Hi -- thank you so much for your feedback. We apologize for the frustrating experience you had trying to pay your bill. Please call 1-844-591-5949 or email patientstatements@upmc.edu for help related to your bill. Thank you!,12886311.0,2020-01-13T14:12:36Z
False,Touch login doesn’t work always,homamau812,Touch login doesn’t work always.,5,2019-06-07 13:57:32,"Hi, thanks for letting us know you've been having issues with your touch id. We would love to understand more about when you're having the issues logging in and would love to see if we can help. Please send an email with more details to MyUPMC_Feedback@upmc.edu. Thank you so much.",9098309.0,2019-06-10T17:50:46Z
False,UPMC Advantage,2 to place 4 win,"I have had interactions with out of state medical provider 

Simply put,  this region has a major advantage having UPMC as a medical provider",5,2021-02-25 20:37:25,Great to hear! We're so glad that you are satisfied with your care.,21370708.0,2021-03-01T14:13:18Z
False,Not liking this app,twogoofycats,"This app is worse than MyChart app.  It is very basic.  It does not permit the patient to to add or delete prescriptions, vitamins and supplements. There is no wY to add other health information or new family health history, i.e. heart condition, health ailments.  It appears to be a list of items, when the appointments are scheduled.",2,2019-03-29 16:15:20,"Hi, thanks for spending the time to share your feedback. We want to continue improving our users' experiences and give them easier and better access to their care. We will share your feedback with the team. Thanks so much.",8003537.0,2019-04-01T13:03:25Z
False,My UPMC App,moonstar4726,App is very good but needs 1. A print function 2. A download function to pdf format and files to spread sheet.,5,2020-05-05 19:44:54,,,
False,Suggestion,Carol-Monroeville,I like it but want more of thtnfictirs notes like the AHS app provides users,5,2021-05-15 01:28:02,"Hello Carol, we're so glad that you had a positive experience and are enjoying the MyUPMC app. Thanks for taking the time to share your thoughts; your feedback is very important to us, as we're always looking for ways to improve the app. ",22859238.0,2021-05-17T19:34:55Z
False,The nurses and doctors and all the staff really do a good job,T.A.M2,Thank you for everything everybody did for me,5,2021-07-08 18:21:31,,,
False,Telemedicine,lisadawn3,"As the Covid-19 ‘shelter in place’ order is in effect, this is the next best way to keep in touch with my healthcare providers. The app is great.",5,2020-04-27 19:10:50,,,
False,Amazing app,sharb123,This app was amazing! It has helped me schedule and keep in contact with all my doctors.,5,2021-07-30 00:18:35,Hi there! We're so glad to hear you find the app to be helpful in managing your care. Thank you for reviewing! ,24264767.0,2021-08-02T13:56:48Z
False,This app,Gregory1964,This app is excellent in my opinion. I recommend everyone who sees UPMC doctor’s and services to use it.,5,2020-10-20 20:00:29,Hi! -- We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18763696.0,2020-10-28T19:02:38Z
False,Poor communication,Zmandav,"I downloaded the UPMC for me app two weeks ago in order to get results from Dr ordered blood work.  To this date no test results listed on my app and after sending a message through the app, no response at all. Is the app bogus?  Asking for a friend.",1,2020-12-02 00:18:15,"Hi -- We'd like to assist you. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",20245412.0,2021-01-07T15:23:55Z
False,Results/Communication,Ebony Quinn,I appreciate how fast the results are uploaded. I love how I can communicate with my Dr. as well. This app is awesome,5,2020-08-17 20:24:33,Thank you for leaving a review! We're so glad that you enjoy using the MyUPMC app to manage your health.,17520445.0,2020-08-26T17:25:59Z
False,Can’t Get Past the Terms and Conditions Page,all reasonable nicknames taken,"Initial log-in requires acceptance of updated terms and conditions; but when I hit the “accept and continue”, nothing happens.  Have uninstalled the app from my Ipad and reinstalled it three times, with the same result.  Not a very good app.",1,2020-08-21 20:13:42,"Hi, we're sorry that you had a frustrating experience. We'd like to help you with this so it doesn't happen in the future. If you'd like, please email MyUPMC_Feedback@upmc.edu.",17520436.0,2020-08-26T17:25:15Z
False,Pay your bills,Ticked in PA,"I like the ap because it shows my appointment but when I use the pay my bills portion the ap doesn’t tell me which bill I am paying, just the amount that I owe.",2,2021-07-13 18:39:06,"Hi, thanks for taking the time to leave your feedback, we will share your comments with the team to review as we're always looking for ways to improve. In the meantime, should you have any questions please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to assist.",23952775.0,2021-07-15T20:20:42Z
False,My UPMC,mojoe99,"A great app very helpful and easy to use ..
I completely manage my care from here",5,2022-01-25 23:16:35,"Hello, we're so happy to hear you're enjoying the app and find it helpful in managing your care. Thank you for leaving a review!",27705901.0,2022-01-27T18:05:53Z
False,Poor web availability,PA_Subscriber,"System is consistently “unavailable”...not sure if this is a server issue, a capacity issue, or, as is sometimes reported, a security issue.

Very frustrating to try to access UPMC online systems, especially when needed the most!",1,2020-06-24 03:15:15,"Hi, thank you for the feedback. We're always looking for ways to improve the app. If you'd like, please send an email with a brief description of this issue MyUPMC_Feedback@upmc.edu. Thank you so much!",16222016.0,2020-06-25T16:24:23Z
False,Poor Service,otnetty,Connecting to this service is very hit or miss. I often get a “this service is unavailable” message.,4,2019-05-13 14:57:58,"Hi, thanks for your feedback and letting us know you've been having connectivity issues. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu. Thank you so much.",8666470.0,2019-05-14T14:23:36Z
False,UPMC Rating,Drewby04,I’m enjoying my new UPMC look and system! It is much easier and more efficient!,5,2020-07-03 14:41:25,Hi! Thank you for taking the time to write a review. We're so glad that you find the MyUPMC app to be easy to use and convenient for managing your health.,16434628.0,2020-07-06T13:10:19Z
False,Not responsive enough,Yinzer Jim,"Won’t let me see son’s results even though he is added on my sign on. 
My daughters covid test results showed up 12 hours after her doctor called her with results.",2,2020-09-20 14:55:29,Hi -- we'd like to help you with this. Please email us at MyUPMC_feedback@upmc.edu,18304263.0,2020-10-06T13:06:21Z
False,Video visit,icantbreath25,Tried video visit with dr not sure if if’s even working,5,2020-07-06 18:47:42,Hi -- We are constantly looking for improvements. We'd like to hear from you directly. Please send an email with a brief description of your issue to MyUPMC_Feedback@upmc.edu.,16517855.0,2020-07-09T20:04:55Z
False,Unprofessional,Sgt. Bob,"My doctor was VERY unprofessional and did NOT adhere to HIPPA requirements while I was on a telemedicine appointment.

People were coming in and out of her office while we were trying to have an appointment.  This would not be acceptable if I were there in person, and is not compliant with patient information safeguarding.

I hold UPMC responsible for her untrained actions.",1,2020-04-16 15:56:19,"Hi Bob -- We are very sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",14818223.0,2020-04-21T15:36:02Z
False,Better look but need it on iPad too!,JTRize,"Nicer format. But, like a few others have said already, it would be nice to have an iPad version too. I usually do most of my health stuff on my iPad. .",3,2018-11-15 23:13:38,"Hi, we wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048383.0,2019-04-03T20:24:19Z
False,Rating,Jrush1143,Very accurate and useful!,5,2021-01-10 18:22:43,We're so glad that you find the MyUPMC app to be accurate and useful when managing your health. Thank you for reviewing!,20787900.0,2021-02-01T16:38:06Z
False,Sometimes,Brain cancer,"Sometimes this works, UPMC cutthroat and making a profit at costs to all patients , very sad",5,2019-06-22 18:35:22,"Hi, thanks for your feedback and letting us know that the app doesn't always work. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problems you're having to MyUPMC_Feedback@upmc.edu. Thank you so much.",9347728.0,2019-06-25T17:05:24Z
False,Great App,Frigone,I love this app I’m able to access all my medicine and test. I can also check my appointments with my UPMC doctors!,5,2020-01-28 17:12:48,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been convenient for you!,13182467.0,2020-01-29T14:45:25Z
False,Excellent,tiremanator,Very easy to use and convenient,5,2021-06-01 19:34:47,"Hi there! We're so glad that you find the MyUPMC app to be a good tool for managing your health. Thank you for taking the time to review!
",23177006.0,2021-06-03T13:51:45Z
False,Frustrating,kKlLP?!?!,I hate it. Most of the time I am unable to sign in. There is always some error.,4,2019-06-15 20:34:05,"Hi, thanks for your feedback and letting us know you've been having issues signing in. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problems you're having to MyUPMC_Feedback@upmc.edu. Thank you so much.",9212760.0,2019-06-17T18:58:20Z
False,Best app,Asheleven,All information in one place,5,2020-11-23 13:54:22,"Hi, Thank you for taking the time to leave a review. We are so glad that you enjoy using the MyUPMC app!",20245355.0,2021-01-07T15:21:54Z
False,Concerns,Fuzzy snake,"Whenever I have both my husband and my test results, I can get one and not the other. This always happens. He is registered under my log in.",2,2021-04-16 19:56:15,"Hello! Thanks for letting us know about the problem you're having accessing your test results within the MyUPMC app. We are sorry that you've had a frustrating experience. We'd love the opportunity to work with you to fix the problem. Please send an email with a brief description to our technical team at MyUPMC_Feedback@upmc.edu, and we will be happy to assist!",22330644.0,2021-04-19T15:36:21Z
False,Great!!!,Momick70,Awesome app. I use it to communicate with my doctor and his team and request new prescriptions. Thanks UPMC!!,5,2022-04-20 03:20:07,"Hello, we're so happy to hear you're enjoying the app and finding it helpful in managing your care. Thank you for leaving a review!",29338461.0,2022-04-22T18:14:38Z
False,My Doctor’s,Mrs Frenak,I love my Doctors…..Dr Sam Buffer and Dr George Kochik. I feel lucky to have them and they take good care of me. Cheryl at Dr Buffer’s office is exceptional! She’s a very good Nurse!💕,5,2021-10-25 14:04:51,"Hi there, we're so happy to hear you had a great experience. Thank you for leaving a review!
",25912457.0,2021-10-26T20:39:09Z
False,New member,Barbara Hendershot,So far everything has been good. I had to call to find a chiropractor and UPMC was very helpful. I like having an app to go to.,4,2019-11-29 15:05:14,Hi! Thanks so much for your review. We're so happy to hear that the MyUPMC app has been so convenient for managing your health care!,12387357.0,2019-12-13T22:17:50Z
False,Review,dr4kids75,Old method was better and more user friendly,4,2021-04-20 13:23:45,"Hello, thank you for taking the time to review! We're always looking for ways to improve the app and your feedback is very important us. We'll share your comments with the team to review. ",22381107.0,2021-04-21T18:38:52Z
False,Try to find a doctor,CJoeW,The search for doctor part of the app is useless. Tried multiple times with no success.,2,2021-03-12 13:23:40,"Hi, thanks for letting us know about the problem you're having finding a UPMC provider. We are sorry that you've had a frustrating experience. Your feedback is very important to us, and we'd love the opportunity to work with you to fix the problem. If you'd like, please send an email with a brief description of the problem to our technical team at MyUPMC_Feedback@upmc.edu, and we will be happy to work with you to fix this issue. Thank you so much.",21659227.0,2021-03-15T13:16:16Z
False,Love,Linnynurseaide,It is nice to see my results and know what is going on with me.,5,2020-12-15 14:41:15,"Hi, Thank you for taking the time to leave a review. We are so glad that you enjoy using the MyUPMC app!",20245340.0,2021-01-07T15:21:12Z
False,Frustrating,Morgrsso,Very hard to navigate. Doesn’t load my kids providers. Doesn’t give you alerts to know even even have a message from a provider. Very frustrating.,1,2021-01-22 20:15:45,"Hi, we’d love the opportunity to walk you through this function. If you’d like, please send a note to MyUPMC_Feedback@upmc.edu.",20788167.0,2021-02-01T16:48:24Z
