userName,date,isEdited,review,rating,title,id,body,modified
Lt Dan123,2022-06-13 17:06:36,False,Used this app to do a virtual visit with a Dr and they charged me the $39 fee 4 times .  I have been dealing with my bank and insurance for over month and it’s still not resolved .,1,Wish I could give it zero stars,30376906.0,"Hello, thank you for sharing your experience with us. We can understand why that would very be frustrating. If you could, please email us at Sydney@anthem.com with your username, the model of your iPhone, and your iOS version. We'll look into this further for you. Thank you. ~ Sydney ~
",2022-06-15T15:24:54Z
PreppieTechie,2022-06-07 12:20:53,False,"App is supposed to track your steps, sleep, and calories so you can get rewards from your employer. It doesn’t, so I’m out $250. The old app worked just fine.",1,Doesn’t actually track Apple Health,30245830.0,"Hello, Thank you for taking the time to share your feedback with us. We're sorry to hear you had such a negative experience with the app. If you could please email us at Sydney@anthem.com with your username and a brief description, we'll look into this. Thank you. ~ Sydney ~
",2022-06-08T17:58:20Z
Meely5432157k,2022-03-20 00:28:56,False,"There is a bug in the system. The virtual visit defaults to the insurance holder rather than the individual selected for the appointment. After trying 3 different times, I give up.",1,Virtual visit for minor doesn’t work,28704588.0,"Hello, thank you for taking the time to share your feedback with us. If you have any questions or want to share additional feedback with us or need support, please email us at Sydney@anthem.com. Thank you. ~ Sydney ~
",2022-03-21T23:24:27Z
Josh-in-Denver,2019-12-26 23:55:00,False,"I was able to register successfully using my membership ID, which seems to indicate that the app should know what my plan is. However, I cannot view my plan information. Instead, it gives me an alert telling me to go to the Anthem website. The “find care” feature is also broken for the same reason. It will not allow me to search because it cannot find my plan. After visiting the Anthem website, I noticed the find care feature there is the exact same page as what is loaded into the app. It’s broken there for the same reason too (cannot find plan), but unlike the app I can actually view my plan information on the site. Neither bug makes much sense and the alert to “go to the website” is not only rude, but nonsensical since the app is already loading pages from that very same website!

About the security issue, I don’t know what high school student was hired to write the registration forms, but I am a highly experienced app developer myself, and those forms appear to have been written by a greenhorn. Literally every field on the forms is obfuscated like it’s a password field, but at least there is an option to de-obfuscate the inputs. Form validation also seems to kick in prematurely, but doesn’t seem buggy. Password restrictions here are the absolute worst- not because they are too strict, but oddly enough, they are not strict enough. I attempted to put in one of my most secure password combinations which is over 20 characters long and includes special characters, but is was rejected as not secure until I put in what is probably one of my LEAST secure passwords! One last thing, it’s good that I de-obfuscated the email address field because I typo’d it initially and apparently there is no email address verification email sent.

This app appears to be a hastily slapped together hodgepodge of an existing buggy website with only the thin veneer of an app placed on top of it.",5,"Bugged out, practically useless, and bad security",,,
gretelaaaaa,2021-12-28 04:43:04,False,"Unhelpful app and not all intuitive or user friendly. Constant “updates” with no meaningful improvements, just one more roadblock to being able to log in.",1,Terrible app,,,
Laurel Zito,2021-09-14 18:52:57,False,Does not work at all. Can not login. Has no benefits and only annoying app. My review had not even been posted. Anthem needs to fire app creators. I will never use this app. Already deleted it.,1,Can not login,25235808.0,"Hello, thank you for taking the time to share your experience with us. If you could, please try to log in again. If you receive an error please email us at Sydney@anthem.com with your username and we would be glad to assist you further! Thank you. ~ Sydney ~",2021-09-21T18:27:56Z
N.A.I.L.,2021-08-29 01:46:31,False,I’ve tried several times to log in and even turned off my VPN but it still won’t allow me to login to access my account. Please fix.,1,Not allowing me to login,24833187.0,"Hello, thank you for taking the time to share your experience with us. We were aware of an issue that may have impacted your ability to login. If you could, please try to log in again. If you receive an error please email us at Sydney@anthem.com with your username and we would be glad to assist you further! Thank you. ~ Sydney ~",2021-08-31T18:03:22Z
Chad Gaston,2021-08-04 14:15:27,False,Great app but reading online it seems you should be able to add ID card to apple wallet but it won’t let me.,3,Apple Wallet,24340784.0,"Hello, thank you for taking the time to share your feedback. Apple Wallet integration is a commonly requested feature, and one we are currently testing in a limited manner. The Anthem Health Pass feature is coming soon for the iOS Sydney Health app, this feature will allow you to store ID information to Apple Wallet! If you have any additional questions or want to share more feedback, please reach out to us at Sydney@anthem.com! Thank you. ~ Sydney ~",2021-08-05T18:19:09Z
OnikaAnn:),2021-03-05 17:15:47,False,"I literally can’t even use it. Everytime i click on the app it acts like it’s going to open, crashes, and goes right back to my Home Screen. Been happening for months. What a a waste",1,CRASH,21547010.0,"Hello, thank you for sharing your experience with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issues you faced. We would like to look into this further. Thank you. ~ Sydney ~",2021-03-09T17:53:25Z
MKG59,2021-02-06 14:14:00,False,Anthem replaced engage with this mess.  Engage while not perfect. Worked.  Sydney when it is not locked up is very non user friendly. We are stuck using this. As a member. But bad mistake switching from engage to this non functional app,1,Horrible app,,,
AnonOfCourseICanyJustBeAnon,2021-01-30 21:45:19,False,"The one day I was able to get on the app it had good features. Unfortunately, that day was short and ever since it’s crashed upon opening",1,App worked one day; crashed ever since,20813213.0,"Hello, thank you for sharing your experience with us. We are aware of a defect that can cause crashing for some members. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-02-02T16:46:57Z
Padhead,2021-01-05 20:52:51,False,I just downloaded the app and every time I go to login and a press on a tab it kicks me out and I have to login all over again. It has done this over and over. Very disappointing,1,Mudmouse,20270830.0,"Hello, we can understand why this is frustrating and we apologize for the negative experience. We are aware of issues that have been impacting members during login and are working to resolve them as quickly as possible. If you have any additional feedback, or questions please contact us at Sydney@anthem.com. Thank you. ~ Sydney ~",2021-01-08T15:50:05Z
Dexter526,2021-01-03 13:31:20,False,"Downloaded v4.0.0 (latest) but when I launch the app I’m told to update the app.  When I try to update the app, I can’t because I already have the latest version.",1,Latest version 4.0.0 doesn’t work.,20222433.0,"Hello, thank you for taking the time to share your experience with us. We can understand why this would be frustrating. If this issue persists, please uninstall the application and reinstall. If this does not resolve your issue, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We will look into this further for you. Thank you. ~ Sydney ~",2021-01-06T16:39:31Z
hello_please,2020-03-26 17:17:35,False,"Please fix your broken app quick! 

My insurance pointed me to this app to access my insurance card. In the middle of a health emergency, I need my card. And this app forces an update and now it won’t open!!!!!!!!!!!",1,"Forced update, now won’t open",14290076.0,"Hello, we're sorry to hear that you've been having an issue with the application not opening. If you could, would you please email us at Sydney@anthem.com with your username? We'll look into this right away! Thank you.

~ Sydney ~",2020-03-27T15:18:39Z
MsTiff30,2020-03-22 19:18:25,False,"The app was great at first. However, now I can’t use it. It never recognizes my information and I always get an error message. I’ve uninstalled and reinstalled. This isn’t helpful.",2,Can’t use it,14191989.0,"Hello MsTiff30, thank you for taking the time to share your experience with us. We're sorry to hear you've been having issues logging in, we can understand why that would be frustrating. If you could, would you reach out to us at Sydney@anthem.com with your Username? We'll look into this right away. Thank you.

~ Sydney ~",2020-03-23T15:13:50Z
2014jlovee,2020-03-10 04:30:38,False,"Ever since the last update I have not been able to log in. I have uninstalled and reinstalled the app with no luck. Hmmm.... looks like we can’t complete your log in., error message. Over the phone support was no help.",1,Stopped Working,13965048.0,"Hi 2014jlovee, thank you for taking the time to reach out and share your experience. If you could, please send us a note to Sydney@anthem.com with your username and we'll look into this right away! Thank you.

~ Sydney ~",2020-03-10T13:31:41Z
LitLolo,2020-03-03 04:46:59,False,This is the worst app I’ve ever dealt with. Which is a major bummer because it’s relatively important that it works. I couldn’t even log in because every time it tried to make me set security question answers it wouldn’t let me submit them.,1,Come on Anthem....,13898887.0,"Hello LitLolo, we're sorry you had that experience and can understand why that would be frustrating. If you could, please email us at Sydney@anthem.com and we'll take a look at this for you. Thank you.

~ Sydney ~",2020-03-06T14:52:14Z
SunnyDes,2020-02-14 04:36:43,False,Really lousy app. Missing lots of features. How do I communicate with Anthem? Where did messages go? How do i manage my account? Do I have to ask the bot all my questions and expect it will have answers to my specific questions?,1,A step backwards for Anthem,13493553.0,"Hello SunnyDes, we would like to assist you with navigating Sydney if you're still having issues. Please reach out to us at Sydney@anthem.com and one of our support team members would be glad to assist. Thank you.

~ Sydney ~",2020-02-14T15:53:35Z
Kenny D,2020-02-01 13:33:58,False,Simple basic questions can't be answered by the AI in this app. Menu buttons would be preferred. Refers you over to the main web site all the time. Bring back the Anthem BC app that was a bit more useful. No ability to add an insurance 🆔 card to my iOS wallet.,1,Worst AI I've used,13357157.0,"Hello Kenny D, thank you for sharing your feedback with us! Apple Wallet support has been one of our most requested features and is being reviewed for inclusion soon! If you have any questions or want to provide additional feedback please contact us at Sydney@anthem.com! Thank you.

~ Sydney ~",2020-02-07T16:24:20Z
SteyaertS,2019-11-20 23:39:23,False,I love this chatbot and my ID card always at my fingertips.,5,Such a great experience with the bot,11977348.0,"Hi SteyaertS, thanks for your feedback about the new app and your experience! 

~ Sydney ~",2019-11-21T14:15:49Z
Zingerboo92,2019-11-19 06:06:43,False,"As if the anthem website isn’t terrible enough, the app won’t even work with my plan.  It should not be this difficult to get information about the coverage I pay so much for!",1,Does not work with all plans!,11977395.0,"Hi Zingerboo92, I'm sorry to hear your plan isn't one that we currently support with Sydney. We plan to update the app frequently, and to expand which plans are eligible to continue to try and make your experience better.

~ Sydney ~",2019-11-21T14:18:07Z
wc_jhunt,2021-09-10 02:10:57,False,"When I log into this app, I get a plain white screen. Nothing loads. When I log into the website, I’m logged out asking me to rate the ease of using the site. Not very good obviously.",1,Blank screen,25235774.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username. We would like to review your experience further. Thank you. ~ Sydney ~",2021-09-21T18:26:21Z
Chex314,2021-08-20 12:44:57,False,"I live in a metro area of about 250k and, according to this app, the insurance provider of a local large organization has effectively no local in-network dentists, doctors, or medical professionals, in general. I find that difficult to believe.",1,Useless,24693143.0,"Hello, thank you for taking the time to share your experience with us. If you could, please email us at Sydney@anthem.com with your username and an example of a search you made. We would like to investigate this further. Thank you. ~ Sydney ~",2021-08-24T14:34:17Z
CoreyLeon444,2020-09-04 14:23:38,False,Great app. Very convenient but there are a lot of updates.,5,Good app,17764542.0,"Hello, thank you for taking the time to share your feedback with us. We are always glad to hear about a member having a positive experience. If you have any questions, or want to share additional feedback, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-09-08T18:37:42Z
AmaroMaria,2021-06-02 16:30:27,False,My fitness tracker is 3PlusElite and it not on the list; I cannot afford the one ones on the list.,3,Please add other health trackers to the list.,23249521.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why that would have been a frustrating experience. If you have any questions, or want to provide additional feedback please contact us at Sydey@anthem.com! Thank you. ~ Sydney ~",2021-06-07T21:04:37Z
nonesuchzach,2021-01-03 14:08:29,False,Version is already up to date at 4.0 but when opening the app an interstitial notification forces you to either update the app or use offline services. App is rendered useless.,1,Garbage,20222457.0,"Hello, thank you for taking the time to share your experience with us. We can understand why this would be frustrating. If this issue persists, please uninstall the application and reinstall. If this does not resolve your issue, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We will look into this further for you. Thank you. ~ Sydney ~",2021-01-06T16:40:33Z
fhyvbuybfczg,2021-01-03 13:37:54,False,Existing version of the app forced me to update. Downloaded the new version and it won’t open. Just cycles you back to update again.,1,Updated version won’t open,20222439.0,"Hello, thank you for taking the time to share your experience with us. We can understand why this would be frustrating. If this issue persists, please uninstall the application and reinstall. If this does not resolve your issue, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We will look into this further for you. Thank you. ~ Sydney ~",2021-01-06T16:39:42Z
KJ Russ,2019-10-22 00:12:41,False,Easy-to-navigate site and seamless experience.,5,Personalized Experience,11556958.0,"Hi KJ, thank you for the feedback about the new app and experience! 

~ Sydney ~",2019-10-30T14:01:58Z
ceve43,2020-04-03 15:27:57,False,"Again, there is no way to pay your premium on this app.  Every time I click, “Payments”, a notice comes up that says I am not allowed to view this feature.  Bad, just like the last app from Anthem.",1,Bad app again from Anthem,,,
sydneyisfried,2020-02-19 20:01:23,False,"I’m a new user signing in for the first time.  The app says it recognizes my account, then asks me security questions to verify my ID.  I never set up security questions, so of course all my answers are wrong.  This app is useless.  I’m unable to even enter the app.",1,Unable to register,13695714.0,"Hello sydneyisfried, we apologize for any confusion. Your account would be the same one set up for Anthem.com. If you're still having an issue logging in please reach out to us at Sydney@anthem.com and we'll get you back up and running. Thank you.

~ Sydney ~",2020-02-25T15:00:28Z
ghgghgghhbn cjkk,2020-01-31 16:18:48,False,"“No user found,” regardless of what I do when trying to login. Where is the negative star option? The old app sucked, but this one doesn’t even work. I’ve never wasted so much time trying to pay a bill.",1,Useless,13357005.0,"Hello ghgghgghhbn cjkk, thank you for taking the time to share your experience. If you could, would you send us an email to Sydney@anthem.com so we can assist you directly? Thank you.

~ Sydney ~",2020-02-07T16:15:14Z
Stevegd007,2019-12-01 14:17:51,False,So found you can not use with an iPad! Stuck only with a phone version! Guess you think no one uses the iPad.,3,No Apple iPad version,12162315.0,"Hi Stevegd007! We plan to update the app frequently to continue to try and make your experience better, and we'll pass along your iPad feedback! ~ Sydney ~",2019-12-02T14:28:13Z
Defalco,2019-11-13 21:49:53,False,"Embarrassing astroturfing going on with this 4 star rating. The app is the old app with a minimally functional chat, which only directs you to the other pages of the app that you could just click through to anyways.",1,Seriously?,11846794.0,"Thanks for your feedback. If you had any issues with the application please be sure to send us an email about it to Sydney@anthem.com. We plan to update the app frequently to continue to try and make your experience better, and direct feedback is always useful!

~ Sydney ~",2019-11-14T14:16:00Z
VasuAjoy,2019-08-31 02:32:39,False,Very easy to use and efficient to obtain my insurance information.,5,Fantastic App,,,
Intel-101,2022-03-01 03:26:42,False,Just had a productive phone call with an exceptionally competent agent!,5,Agent,28518604.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see that a Member is having a positive experience. If you could please email us at Sydney@anthem.com with your username and a brief experience of the information that was not working for you. Thank you. ~ Sydney ~
",2022-03-11T14:27:39Z
Haug_it,2022-01-18 17:06:27,False,"My company moved the management of our HSA to anthem.  The app either does not offer or makes it difficult to find balance information.  So far, it’s a huge fail.  I miss the prior administrator.",1,Health Savings Account,27566737.0,"Hello, thank you for sharing your feedback and experience with us. We're sorry to hear you were having issues finding your HSA information. If you could, please email us at Sydney@anthem.com with your username. We would like to investigate this issue. Thank you. ~ Sydney ~",2022-01-20T20:01:51Z
cguay1234,2022-01-04 11:15:56,False,"Unable to login. After entering user name/password, asks if I want to use face recognition, then freezes (whether I select Yes or No.). Tried uninstalling and reinstalling but still have same issue.",1,Sydney Health,27284647.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you experienced. We would like to review this further. Thank you. ~ Sydney ~",2022-01-06T19:16:36Z
crazy ben,2021-11-01 23:44:16,False,"You would think this is a joke with app name like this but the actual function of this app is lot worse! 

Who are these people write these junky stuff and who approve it?  

This app is so confused and annoying and not a things is getting executed as the app asking for inputs and it’s just idle and not doing anything. 
These were the exact reason I didn’t use the anthem app and Sydney? Just drop dead!!",1,What a junk!!,26066438.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of your experience. We would like to assist you! Thank you. ~ Sydney ~",2021-11-03T20:55:02Z
arffs FH io,2021-10-21 12:01:34,False,Not user friendly. If you send a refill reminder I shouldn’t have to spend all day trying to find the location to refill.,1,Refill process is a joke,25910557.0,"Hello, thank you for taking the time to share your feedback with us. We would like to look into this further. If you could please email us at Sydney@anthem.com with your Username and a brief description of what you encountered. Thank you. ~ Sydney ~",2021-10-26T17:51:13Z
JacquelineNicole,2021-08-05 02:40:15,False,"I’ve tried using this app to:

A) find an in network emergency room or urgent care clinic while traveling - obviously, time was if the essence and I could not find either within the app.

B) determine whether or not a physician was in network - the app kept auto completing with something completely unrelated to the name I was searching for.

And many other things that have been unsupported. Totally useless.",1,Useless,24431245.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username, your OS version, and a brief description of any errors you encountered. We would like to investigate this further. Thank you. ~ Sydney ~",2021-08-10T18:13:39Z
Irishjae,2021-04-06 23:16:16,False,I’ve not been able to use the majority of this app without some sort of error since the day I got it. My insurance is active. But I can’t search for a provider. What’s this about?,1,Useless App,22201108.0,"Hello, thank you for taking the time to share your experience with us. We can understand why this could be frustrating. If you could please email us at Sydney@anthem.com with your username and a brief description of what you faced. This will allow us to verify your information and look into this further! Thank you. ~ Sydney ~",2021-04-12T20:38:18Z
thewebguy,2020-12-28 02:07:42,False,"Logs you out, drops connection, notifications don’t arrive, total trash. Can’t believe my thousand dollar per month insurance has an app this bad. The positive reviews are fake or purchased, no one could ever like this.",1,AWFUL,20069529.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why this would be frustrating. If you could, please email us at Sydney@anthem.com with your username and a brief description of what faced. We would like to look further into this right away! Thank you. ~ Sydney ~",2020-12-29T17:39:56Z
SasquatchLovesYou,2020-01-30 17:06:37,False,"I downloaded this app to sync my Apple Health data to my insurance, and it does not sync. Therefore it is useless! There is no clear way to get app support either. Most links in the app are broken. Beware this app in its current state.",1,Personal health activity does not work,13356931.0,"Hello SasquatchLovesYou, sorry to hear you had an issue with Apple Health syncing. You can reach out to us at Sydney@anthem.com at any time for support! Thank you.

~ Sydney ~",2020-02-07T16:09:46Z
Roshni Agrawal,2019-08-31 02:34:51,False,This app is so easy and very user friendly. Love it!!,5,Everything at my finger tip!! 😊,,,
tabaks,2022-05-21 01:39:22,False,Your Apple Wallet COVID-19 vaccination pass is incapable of showing a second booster (4th shot) in spite of all the wasted empty space at the bottom half of the pass. Do you get paid for this kind of incompetence?,1,Vaccination pass done by an intern,,,
Cheet8,2022-05-04 05:47:14,True,My digital ID card has been “temporarily unavailable” for 3 months. Customer service has no idea how to fix it and no timeline on when it will be.,1,Terrible app,28833148.0,"Hello, thank you for sharing your experience with us. We can understand why that would be frustrating. If you could, please email us at Sydney@anthem.com with your username, the model of your iPhone, and your iOS version. We'll look into this further for you. Thank you. ~ Sydney ~
",2022-05-04T05:47:14Z
Go4bach,2021-10-28 11:10:19,False,"I love the idea of this app, but there are big problems.  1) if you want to chat with a doctor, you wait for hours and then if you are in the middle of something when it is your turn, you lose your opportunity. The time predictor is wildly inaccurate by hours.  And because of the way it notifies you (see more about that later) you might not even get a timely chance to join the doctor in the app for the appointment.  2) the doctors depend heavily on the camera app, which is horrible. My phone has 4 cameras, but there is no way to switch to the zoom or wide angle camera and there is no way to force the flash.  Even if you have somebody else to take a photo for you, and even if they have a flashlight to sub for the flash, it can still be impossible to get a photo that is meaningful to the doctor. 3) there are numerous dead end screens when there is no way to exit a screen other than by closing the app and starting over. 4) when a new message comes in from your doctor, they text your emergency contact instead of you. 5) messages are terribly delayed in the app. The doctor sends you a response, your emergency contact gets a text, and 15-30 minutes later, the message shows up in your app. 6) this means that you may spend days instead of minutes communicating with the doctor and waiting to see if they can help - the whole time, you are not feeling well and the cure could be minutes away if you could just have a few moments of prompt communication. 7) the symptom checker isn’t great. If you type something in that it doesn’t recognize, there is no way to register that symptom. You end up abandoning symptoms that the app doesn’t recognize. Some of the follow up questions have possible answers that are not listed. 8) after your visit, you are asked how it went. The doctor was okay, but the app was frustrating - but that’s also not a feedback option.",3,Helpful but frustrating,26041699.0,"Hello, thank you for taking the time to share your feedback with us! We would like to discuss your experiences further with you. If you could please email us at Sydney@anthem.com with your Username and refer to your review. Thank you. ~ Sydney ~",2021-11-02T18:00:33Z
rickmumpower,2021-08-28 14:15:45,False,Even after the latest update it has gotten worse.,1,Still not working,24810464.0,"Update: Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and an example of what you experienced. Thank you. ~ Sydney ~",2021-08-30T19:08:27Z
FixItPls0303,2021-01-03 13:45:09,False,I have updated app to 4.0 but it is still asking me to update the app when i open it and can’t let me do anything.,1,"Please fix the app, it doesn’t work after 4.0 update",20222444.0,"Hello, thank you for taking the time to share your experience with us. We can understand why this would be frustrating. If this issue persists, please uninstall the application and reinstall. If this does not resolve your issue, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We will look into this further for you. Thank you. ~ Sydney ~",2021-01-06T16:39:51Z
spooooke,2020-09-11 22:03:54,False,I love having my health benefits at my fingertips,5,Good site,17874043.0,"Hello, thank you for taking the time to share your feedback with us. We are always happy to hear about a member having a positive experience! If you have any questions, or want to share additional feedback, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-09-14T16:45:41Z
Lumboo,2022-06-03 23:29:08,False,Even though the app page says it supports Apple Wallet it does not have the option to add ID cards! Every other insurance company has this simple option!,1,No way to add ID card to Apple Wallet!!,,,
swflgrrrl,2022-05-19 14:17:45,False,"For a insurance company with high premiums, it’s astounding they can’t find anyone to write an application that actually works and doesn’t glitch. Pathetic and insulting. I’m switching insurance companies.",1,Don’t waste your time,29913609.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you're experiencing. We would like to investigate this further. Thank you. ~ Sydney ~
",2022-05-23T14:00:29Z
katydid-1989,2022-01-10 02:11:34,False,Very glitchy when you try to do anything and I can’t get my Apple health to sync even tho I turned on all the permissions it asked for. Needs an update for the dashboard.,1,App is glitchy,27380523.0,"Hello, thank you for sharing your experience with us. Knowing what issues our Members are seeing helps us create a better experience for everyone. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. Would like to investigate your data sync issue further! Thank you. ~ Sydney ~",2022-01-11T19:27:48Z
GG116820,2021-07-14 12:14:21,False,"This app is so frustrating! Face ID works rarely, takes forever to log on and constant error messages. Yes I know my user name and password. It just won’t accept them! 😡",1,Frustrating,24010474.0,"Hello, thank you for taking the time to share your experience with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to look into this further. Thank you. ~ Sydney ~",2021-07-19T15:48:24Z
JudelovesMax,2021-07-05 00:13:32,False,I am trying to set up an account but it won’t let me. When I try to put my user ID number and it just keeps defaulting to a password. The app isn’t working.,1,not working,23782536.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application, and where you faced problems allows us to improve the experience for all. If you could, please email us at Sydney@anthem.com with your username and any questions you have or error messages you received. We would like to look into this further. Thank you. ~ Sydney ~
",2021-07-06T18:22:07Z
Lyssy79,2020-12-31 01:24:37,False,I just downloaded the app get everything filled out and the app just kicks me off. I’ve even deleting it and reinstalling and it’s doing the same thing.,1,Horrible,20168727.0,"Hello, thank you for taking the time to share your experience with us. We recently released version 4.0 which added new features and implemented additional bug fixes. If you still see issues after updating please email us at Sydney@anthem.com and we'll look into this further for you. Thank You. ~ Sydney ~",2021-01-04T15:45:09Z
swirlforu,2020-12-21 19:17:48,False,I can’t see my card and when I call anthem blue cross they say they have never heard of Sydney health so I’m really confused!,3,Cards don’t exist,20040984.0,"Hello, thank you for taking the time to share your experience with us. We're sorry you've had issues accessing your information, we understand why that would be frustrating. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to look further into this right away! Thank you. ~ Sydney ~",2020-12-28T15:14:03Z
Rvngrammy,2019-12-28 05:16:22,False,"...requires going back to the beginning. Why not have a back arrow?  

I enter Ophthalmology and get a listing for an MRI facility. I hope I can get better information on the computer.",2,Changing pages,12650445.0,"HI Rvngrammy, thank you for sharing your feedback with us. Getting this level of specific navigation experience allows us to improve the application for everyone! 

~ Sydney ~",2019-12-30T14:41:39Z
Trinity 3810,2020-01-18 19:03:06,False,"Give us an IPad version Just answer why? Not run around canned responses like I have been getting. Or make the iPhone version compatible. To IPad. 
We pay our bills with this and we’re able to before!

As Anrhem customers we deserve a date time frame as to when this will be fixed!  

Care about your customers and fix it time to stop the canned answers. You are losing customers for anthem!!",1,Give us an IPad version Just answer why?,13187312.0,"Hi Trinity 3810,  iPad compatibility continues to be one of the most requested features for Sydney Health. Message received! When we have a release date we plan to share it with everyone ASAP! Thank you. 

~ Sydney ~",2020-01-29T19:52:15Z
Tory73,2022-02-02 15:34:27,False,"This app is so bad. Constantly fails, doesn’t save updates and receive pop-up boxes the app cannot complete the operation or it just spirals and freezes.",1,Constantly fails,27855101.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with some of the issues you've seen and we would be glad to look into them for you. We want all of our Members to have a positive experience! Thank you. ~ Sydney ~",2022-02-04T19:08:56Z
Miles67251,2022-01-06 17:31:09,False,"On my iPhone 13 I can not click past the pop up messages, it will not let me hit OK so I can continue….. so I can’t get into the app at all. Hope there’s a fix soon!",1,Needs Work,27380475.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and a description of the error messages you received. We would like to look into this further. Thank you. ~ Sydney ~",2022-01-11T19:23:55Z
AnthonyS81,2022-01-03 19:28:30,False,"Doesn’t work and constantly crashes. Virtual visit doesn’t work, just says try again. Thanks Anthem for making a third rate app yet charging first rate premiums.",1,Doesn’t work,27284410.0,"Hello, thank you for taking the time to share your feedback with us. We're sorry to hear you had an issue with your virtual visit. If you could, please email us at Sydney@anthem.com with your username and a brief description of when your visit should have occurred. We would like to investigate this further. Thank you. ~ Sydney ~",2022-01-06T19:01:35Z
JohnnyAngel69,2021-05-21 20:07:40,False,Anthem told me today we CANNOT UPLOAD our immunization information to the app. Anthem says only providers can submit that information. This is important so please correct that misinformation immediately.,1,Anthem Says NOT TRUE,22986238.0,"Hello, we apologize for any frustration however this release was not intended to contain the language about manually uploading a vaccination card. That feature is currently in development, and we're working to get the notes corrected. If you have any questions please email us at Sydney@anthem.com with your username. Thank you. ~ Sydney ~",2021-05-24T20:54:36Z
DimoDash,2022-01-28 03:34:57,False,Monitor every tiny detail of my health plan,5,Loved it,27794673.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see that a Member is having a positive experience. If you could please email us at Sydney@anthem.com with your username and a brief experience of the information that was not working for you. Thank you. ~ Sydney ~",2022-02-01T21:42:01Z
A. Non Ymus,2021-02-15 12:53:21,False,Latest update keeps crashing,2,Crashes,21095573.0,"Hello, thank you for sharing your experience with us, we can understand why that would be frustrating. If you could please email us at Sydney@anthem.com with your username and a brief description of the issue you faced. We would like to look into this further for you. Thank you. ~ Sydney ~",2021-02-16T18:37:54Z
P!@y3r,2021-01-15 20:55:47,False,I just wanted to logon to see if my request to cancel went through and now the app won’t start... Guess I will have to call the call center 😠,1,Update and now App won’t load,20585893.0,"Hello, we apologize for the negative experience. If you could please update Sydney Health to the latest version and verify if your issue has been resolved. If you have any questions or additional feedback, please contact us at Sydney@anthen.com with your username. Thank you. ~ Sydney ~",2021-01-22T19:00:54Z
kmicb5,2020-08-06 00:00:10,False,"FaceID doesn’t work - it pops up, recognizes my face but doesn’t log me in - hasn’t since i first downloaded the app. This is an important feature that you shouldn’t offer if it doesn’t work.",1,FaceID,17126451.0,"Hello, thank you for taking the time to share your experience with us. We can understand why that would be frustrating. If you could please email us at Sydney@anthem.com with your username we will look into this for you right away. Thank you. ~ Sydney ~",2020-08-06T16:34:48Z
PJR-55,2020-07-16 00:18:35,False,"Lacks access to basic info, can’t get my ID numbers or find where I can in this app",1,"Lacks access to basic info, can’t get my ID numbers or find where I can in this app",16680181.0,"Hello, we apologize that you were not able to find the information you needed in the app. If you could please let us know at Sydney@anthem.com with your username and we would be glad to assist you. We're here to help! Thank you. ~ Sydney ~",2020-07-16T18:08:24Z
KnowOne77,2022-02-10 14:40:13,False,No one ever answers “Sydney chat” when you try to reach a real agent. I just have a simple question. Frustrating.,2,Not impressed,,,
ssmarhai,2019-09-01 19:02:58,False,Sydney seems really intuitive to use!!,5,Super easy!!,,,
Taylor122!!!!:,2022-01-01 01:25:34,False,We use is fo the online dr visits. It needs some updating. Every time we get to next in line to see a provider the system kicks us out of line.,1,Needs improvements,27284406.0,"Hello, thank you for taking the time to share your feedback with us. We're sorry to hear you had an issue with your virtual visit. If you could, please email us at Sydney@anthem.com with your username and a brief description of when your visit should have occurred. We would like to investigate this further. Thank you. ~ Sydney ~",2022-01-06T19:01:27Z
