,Word,Posed Correction,Frequency
2537,explorer,explorer,1
2538,internet,internet,1
2539,selectively,selectively,1
2540,expecting,expecting,1
2541,luckily,luckily,1
2542,recommended,recommended,1
2543,stand,stand,1
2544,cashflow,,1
2545,li,li,1
2546,oncology,oncology,1
2547,emotionally,emotionally,1
2548,involving,involving,1
2549,uploads,uploads,1
2550,accommodating,accommodating,1
2551,capacity,capacity,1
2552,understanding,understanding,1
2553,suspect,suspect,1
2554,accounting,accounting,1
2555,charges,charges,1
2556,deletions,deletion,1
2557,reflecting,reflecting,1
2558,credits,credits,1
2559,amati,math,1
2560,technician,technician,1
2561,indispensable,indispensable,1
2562,calling,calling,1
2563,anxiety,anxiety,1
2564,implement,implement,1
2565,source,source,1
2566,waited,waited,1
2567,hold,hold,1
2568,punches,punches,1
2569,allergy,allergy,1
2570,searching,searching,1
2571,echocardiogram,echocardiogram,1
2572,explain,explain,1
2573,collins,collins,1
2574,arterial,arterial,1
2575,lisa,lisa,1
2576,beast,beast,1
2577,explained,explained,1
2578,funny,funny,1
2579,oh,oh,1
2580,justify,justify,1
2581,eliquis,liquid,1
2582,ditazelem,,1
2583,doubled,doubled,1
2584,fibrillation,fibrillation,1
2585,holter,hotter,1
2586,incorporated,incorporated,1
2587,wear,wear,1
2588,irritating,irritating,1
2589,beating,beating,1
2590,chen,chen,1
2591,kent,kent,1
2592,60,60,1
2593,prolapse,prolapse,1
2594,valve,valve,1
2595,mitral,mitral,1
2596,26,26,1
2597,someday,someday,1
2598,distinguish,distinguish,1
2599,13pro,pro,1
2600,fasciitis,fasciitis,1
2601,unauthorized,unauthorized,1
2602,retrying,trying,1
2603,retry,retry,1
2604,higher,higher,1
2605,tab,tab,1
2606,heath,heath,1
2607,potentially,potentially,1
2608,defaults,defaults,1
2609,rampant,rampant,1
2610,overnight,overnight,1
2611,plantar,plantar,1
2612,shut,shut,1
2613,effective,effective,1
2614,america,america,1
2615,millions,millions,1
2616,mortality,mortality,1
2617,iatrogenic,pathogenic,1
2618,tremendous,tremendous,1
2619,leads,leads,1
2620,swath,swath,1
2621,comprise,comprise,1
2622,illnesses,illnesses,1
2623,browsers,browser,1
2624,trackers,trackers,1
2625,science,science,1
2626,proportions,proportions,1
2627,occasional,occasional,1
2628,dependents,dependents,1
2629,relies,relies,1
2630,game,game,1
2631,addressed,addressed,1
2632,icons,icons,1
2633,assisting,assisting,1
2634,brain,brain,1
2635,concentration,concentration,1
2636,wind,wind,1
2637,titanic,titanic,1
2638,brenna,brenda,1
2639,uses,uses,1
2640,drowning,drowning,1
2641,demanded,demanded,1
2642,clicks,clicks,1
2643,colors,colors,1
2644,ratings,ratings,1
2645,ten,ten,1
2646,cordell,cornell,1
2647,incredible,incredible,1
2648,string,string,1
2649,contested,contested,1
2650,anti,anti,1
2651,adjusted,adjusted,1
2652,longtime,longtime,1
2653,brainer,trainer,1
2654,troubles,troubles,1
2655,2000,2000,1
2656,switches,switches,1
2657,birthdate,birthdate,1
2658,fully,fully,1
2659,judge,judge,1
2660,distressing,distressing,1
2661,fluctuating,fluctuating,1
2662,unlike,unlike,1
2663,logically,logically,1
2664,evolved,evolved,1
2665,permanently,permanently,1
2666,lauralee,,1
2667,net,net,1
2668,safety,safety,1
2669,prepared,prepared,1
2670,feeds,feeds,1
2671,mankato,mandate,1
2672,accomplished,accomplished,1
2673,committed,committed,1
2674,eternally,eternally,1
2675,rapidly,rapidly,1
2676,tradition,tradition,1
2677,practically,practically,1
2678,13,13,1
2679,notorious,notorious,1
2680,expert,expert,1
2681,ux,up,1
2682,mon,mon,1
2683,ethically,ethically,1
2684,morally,morally,1
2685,guardian,guardian,1
2686,legal,legal,1
2687,rule,rule,1
2688,yr,yr,1
2689,tony,tony,1
2690,managed,managed,1
2691,monitor,monitor,1
2692,press,press,1
2693,stacked,stacked,1
2694,pro,pro,1
2695,logistics,logistics,1
2696,responsibility,responsibility,1
2697,complications,complications,1
2698,assessable,,1
2699,lock,lock,1
2700,emh,eh,1
2701,tied,tied,1
2702,locations,locations,1
2703,glitches,glitches,1
2704,olds,olds,1
2705,nondescript,nondescript,1
2706,moore,moore,1
2707,bk,be,1
2708,forgot,forgot,1
2709,respond,respond,1
2710,toggling,goggling,1
2711,hardly,hardly,1
2712,uninstalling,installing,1
2713,total,total,1
2714,fed,fed,1
2715,wade,wade,1
2716,occasion,occasion,1
2717,sorts,sorts,1
2718,forced,forced,1
2719,unreliable,unreliable,1
2720,dysfunctional,dysfunctional,1
2721,mfa,ma,1
2722,000,000,1
2723,20,20,1
2724,resubmit,resubmit,1
2725,jk,ok,1
2726,corse,course,1
2727,blah,blah,1
2728,cinxwb,,1
2729,approximately,approximately,1
2730,gloria,gloria,1
2731,mris,iris,1
2732,displays,displays,1
2733,delay,delay,1
2734,ona,ona,1
2735,lx,la,1
2736,hc,he,1
2737,1star,star,1
2738,huh,huh,1
2739,immunization,immunization,1
2740,plaisted,plaited,1
2741,rick,rick,1
2742,v4,ve,1
2743,duplicate,duplicate,1
2744,bold,bold,1
2745,larger,larger,1
2746,loves,loves,1
2747,located,located,1
2748,dumpster,dumpster,1
2749,prompt,prompt,1
2750,cursor,cursor,1
2751,subject,subject,1
2752,body,body,1
2753,outshine,outshine,1
2754,sadly,sadly,1
2755,vendors,vendors,1
2756,commercials,commercials,1
2757,chaos,chaos,1
2758,conveying,conveying,1
2759,elegant,elegant,1
2760,ruining,ruining,1
2761,succeeded,succeeded,1
2762,interaction,interaction,1
2763,selling,selling,1
2764,dedicated,dedicated,1
2765,informing,informing,1
2766,un,un,1
2767,extension,extension,1
2768,infomertials,infomercials,1
2769,pehl,peel,1
2770,reigns,reigns,1
2771,stupid,stupid,1
2772,cuz,cuz,1
2773,lifesaver,lifesaver,1
2774,communicating,communicating,1
2775,occurred,occurred,1
2776,peril,peril,1
2777,destroy,destroy,1
2778,lesson,lesson,1
2779,distractive,destructive,1
2780,prints,prints,1
2781,operations,operations,1
2782,oriented,oriented,1
2783,affairs,affairs,1
2784,management,management,1
2785,trusted,trusted,1
2786,dealt,dealt,1
2787,mri,mri,1
2788,ekg,ekg,1
2789,tonne,tonne,1
2790,paperwork,paperwork,1
2791,phrase,phrase,1
2792,prevent,prevent,1
2793,uber,uber,1
2794,humble,humble,1
2795,gift,gift,1
2796,flawless,flawless,1
2797,rebooting,rebooting,1
2798,dissatisfied,dissatisfied,1
2799,wheels,wheels,1
2800,training,training,1
2801,producing,producing,1
2802,slooow,slow,1
2803,caliber,caliber,1
2804,unbecoming,unbecoming,1
2805,ive,ive,1
2806,formatted,formatted,1
2807,consume,consume,1
2808,somethings,somethings,1
2809,graphics,graphics,1
2810,weird,weird,1
2811,significantly,significantly,1
2812,surrounding,surrounding,1
2813,gray,gray,1
2814,syncing,syncing,1
2815,third,third,1
2816,cadillac,cadillac,1
2817,considered,considered,1
2818,arm,arm,1
2819,baptist,baptist,1
2820,tv,to,1
2821,books,books,1
2822,publication,publication,1
2823,purchasing,purchasing,1
2824,nutrition,nutrition,1
2825,featuring,featuring,1
2826,known,known,1
2827,esrlier,earlier,1
2828,mash,mash,1
2829,mish,mish,1
2830,copying,copying,1
2831,buried,buried,1
2832,convenience,convenience,1
2833,understands,understands,1
2834,tools,tools,1
2835,thought,thought,1
2836,ought,ought,1
2837,folder,folder,1
2838,notifies,notifies,1
2839,allegedly,allegedly,1
2840,fail,fail,1
2841,recovery,recovery,1
2842,transfer,transfer,1
2843,blinking,blinking,1
2844,seamlessly,seamlessly,1
2845,holing,holing,1
2846,travel,travel,1
2847,rabbit,rabbit,1
2848,writes,writes,1
2849,schedulr,schedule,1
2850,cologuard,,1
2851,pops,pops,1
2852,awkward,awkward,1
2853,thrilled,thrilled,1
2854,cleaning,cleaning,1
2855,car,car,1
2856,import,import,1
2857,may2018,,1
2858,contract,contract,1
2859,dumb,dumb,1
2860,blow,blow,1
2861,nancy,nancy,1
2862,500,500,1
2863,65,65,1
2864,realized,realized,1
2865,claim,claim,1
2866,1990,1990,1
2867,electronically,electronically,1
2868,75,75,1
2869,case,case,1
2870,daibetes,diabetes,1
2871,cancellation,cancellation,1
2872,revision,revision,1
2873,roamed,roamed,1
2874,served,served,1
2875,terms,terms,1
2876,guided,guided,1
2877,purposes,purposes,1
2878,retrieving,retrieving,1
2879,don,don,1
2880,loading,loading,1
2881,eg,eg,1
2882,persist,persist,1
2883,1313,1313,1
2884,grouped,grouped,1
2885,preferable,preferable,1
2886,express,express,1
2887,appearance,appearance,1
2888,savvy,savvy,1
2889,radiological,radiological,1
2890,cosmetics,cosmetics,1
2891,cancelled,cancelled,1
2892,co,co,1
2893,checking,checking,1
2894,checkbox,checkbook,1
2895,mychart,chart,1
2896,unanswered,unanswered,1
2897,participant,participant,1
2898,scroll,scroll,1
2899,opinion,opinion,1
2900,unique,unique,1
2901,concluded,concluded,1
2902,recommendations,recommendations,1
2903,reinstalled,reinstalled,1
2904,longest,longest,1
2905,hoops,hoops,1
2906,jump,jump,1
2907,inconvenience,inconvenience,1
2908,unfortunate,unfortunate,1
2909,2nd,and,1
2910,contrast,contrast,1
2911,disable,disable,1
2912,ar,ar,1
2913,equipment,equipment,1
2914,deemed,deemed,1
2915,st,it,1
2916,customary,customary,1
2917,forgotten,forgotten,1
2918,fairly,fairly,1
2919,fortunately,fortunately,1
2920,yahoo,yahoo,1
2921,progressive,progressive,1
2922,renders,renders,1
2923,cirrent,current,1
2924,supplies,supplies,1
2925,credible,credible,1
2926,flow,flow,1
2927,continuous,continuous,1
2928,besides,besides,1
2929,puzzled,puzzled,1
2930,smoothly,smoothly,1
2931,sleek,sleek,1
2932,professionals,professionals,1
2933,automatic,automatic,1
2934,logs,logs,1
2935,cochlear,cochlear,1
2936,removes,removes,1
2937,discard,discard,1
2938,popping,popping,1
2939,eliminate,eliminate,1
2940,defect,defect,1
2941,enormous,enormous,1
2942,preventing,preventing,1
2943,concerns,concerns,1
2944,opportunity,opportunity,1
2945,reevaluated,reevaluated,1
2946,35,35,1
2947,dedication,dedication,1
2948,equals,equals,1
2949,ignoring,ignoring,1
2950,informed,informed,1
2951,refused,refused,1
2952,functioning,functioning,1
2953,meh,meh,1
2954,facts,facts,1
2955,sub,sub,1
2956,appoint,appoint,1
2957,level,level,1
2958,systems,systems,1
2959,comment,comment,1
2960,hotmail,hobnail,1
2961,toilet,toilet,1
2962,oneself,oneself,1
2963,relieving,relieving,1
2964,incorrectly,incorrectly,1
2965,5th,ith,1
2966,august,august,1
2967,lightning,lightning,1
2968,obviously,obviously,1
2969,mystery,mystery,1
2970,resetting,resetting,1
2971,miserably,miserably,1
2972,resembles,resembles,1
2973,isn,isn,1
2974,grateful,grateful,1
2975,wrapped,wrapped,1
2976,reads,reads,1
2977,wrap,wrap,1
2978,word,word,1
2979,viewing,viewing,1
2980,garbled,garbled,1
2981,revise,revise,1
2982,discrepancy,discrepancy,1
2983,fullest,fullest,1
2984,basis,basis,1
2985,dropped,dropped,1
2986,sections,sections,1
2987,arrive,arrive,1
2988,totals,totals,1
2989,arrived,arrived,1
2990,urgent,urgent,1
2991,effect,effect,1
2992,linking,linking,1
2993,relating,relating,1
2994,maintained,maintained,1
2995,keyed,keyed,1
2996,identity,identity,1
2997,reviewed,reviewed,1
2998,script,script,1
2999,dated,dated,1
3000,scripts,scripts,1
3001,attorney,attorney,1
3002,permission,permission,1
3003,voice,voice,1
3004,husbands,husbands,1
3005,rad,rad,1
3006,launched,launched,1
3007,defeats,defeats,1
3008,prove,prove,1
3009,locked,locked,1
3010,clearing,clearing,1
3011,explanations,explanations,1
3012,ios7,is,1
