,title,rating,isEdited,content,userName,date,developerBody,developerID,developerModified,sentenceNumber,sentence,reviewNumber
1473,Beyond Impressed!,5,False,beyond impressed! absolutely 100% the perfect model for how the medical field should operate....wow!!!!,I am Al,2020-06-30 08:50:15,nan,nan,nan,3,wow!!!!,325
1474,I can’t get into my patient portal! It is now worthless .,1,False,i can’t get into my patient portal! it is now worthless . the changes have rendered the patient portal worthless.,kmbphx,2021-06-25 19:18:53,nan,nan,nan,1,i cannot get into my patient portal!,326
1475,I can’t get into my patient portal! It is now worthless .,1,False,i can’t get into my patient portal! it is now worthless . the changes have rendered the patient portal worthless.,kmbphx,2021-06-25 19:18:53,nan,nan,nan,2,it is now worthless.,326
1476,I can’t get into my patient portal! It is now worthless .,1,False,i can’t get into my patient portal! it is now worthless . the changes have rendered the patient portal worthless.,kmbphx,2021-06-25 19:18:53,nan,nan,nan,3,the changes have rendered the patient portal worthless.,326
1477,No touch ID,3,False,no touch id. i'm disappointed that this app does not have touch id.,slam32384,2019-10-08 20:40:51,nan,nan,nan,1,no touch id.,327
1478,No touch ID,3,False,no touch id. i'm disappointed that this app does not have touch id.,slam32384,2019-10-08 20:40:51,nan,nan,nan,2,i do not disappointed that this app does not have touch id.,327
1479,Never,1,False,never. you’ll never get an appointment. i keep getting worse and no help.,akb123!,2021-06-19 00:04:51,nan,nan,nan,1,never.,328
1480,Never,1,False,never. you’ll never get an appointment. i keep getting worse and no help.,akb123!,2021-06-19 00:04:51,nan,nan,nan,2,you shall never get an appointment.,328
1481,Never,1,False,never. you’ll never get an appointment. i keep getting worse and no help.,akb123!,2021-06-19 00:04:51,nan,nan,nan,3,i keep getting worse and no help.,328
1482,Crap ap.,1,False,crap ap. beyond frustrating right from email on.,bcsop,2021-02-27 01:41:50,nan,nan,nan,1,crap ap.,329
1483,Crap ap.,1,False,crap ap. beyond frustrating right from email on.,bcsop,2021-02-27 01:41:50,nan,nan,nan,2,beyond frustrating right from email on.,329
1484,Rj,5,False,"rj. great, user friendly app",Lightship1,2018-06-01 14:30:28,Rj - thanks!  🤗  We’re always working on improving the Mayo Clinic apps user friendliness.  If you ever have and issue or a suggestion for improvement - drop us a note.  Our email is mcmobileapps@mayo.edu.  Thanks so much.,3930978.0,2018-06-21T20:03:37Z,1,"re. great, user friendly app",330
1485,rating app,5,False,rating app. excellent and easy to use,Ksgsw,2021-12-02 21:49:00,nan,nan,nan,1,rating app.,331
1486,rating app,5,False,rating app. excellent and easy to use,Ksgsw,2021-12-02 21:49:00,nan,nan,nan,2,excellent and easy to use,331
1487,Much improved from Jan 2018,5,False,much improved from jan 2018. 👍👍👍👍,Mike655,2019-03-03 05:51:58,nan,nan,nan,1,much improved from jan 2018.  :,332
1488,Much improved from Jan 2018,5,False,much improved from jan 2018. 👍👍👍👍,Mike655,2019-03-03 05:51:58,nan,nan,nan,2,thumbs_up:  :thumbs_up:  :thumbs_up:  :thumbs_up:,332
1489,Zero that's what you have done!!,1,False,zero that's what you have done!! can't even find how to send a message to my doctor on the portal.   and the screen is still vertical -- which means it keeps falling out of the log tech keyboard on the ipad!!!   how do you send messages?????,ROBERT KYLE,2018-06-15 17:05:34,"ROBERT KYLE, sorry for that issue.  We think that issue is isolated iPads that are running iOS version 10.  We’re still working on making the app work well on iOS 10.  One workaround would be to update the iPad to iOS 11 if that is a possibility for you.  If you’d like to reach us directly - feel free to email us.  Our email is mcmobileapps@mayo.edu.  Thank you.",3915606.0,2018-06-20T20:11:24Z,1,zero that has what you have done!!,333
1490,Zero that's what you have done!!,1,False,zero that's what you have done!! can't even find how to send a message to my doctor on the portal.   and the screen is still vertical -- which means it keeps falling out of the log tech keyboard on the ipad!!!   how do you send messages?????,ROBERT KYLE,2018-06-15 17:05:34,"ROBERT KYLE, sorry for that issue.  We think that issue is isolated iPads that are running iOS version 10.  We’re still working on making the app work well on iOS 10.  One workaround would be to update the iPad to iOS 11 if that is a possibility for you.  If you’d like to reach us directly - feel free to email us.  Our email is mcmobileapps@mayo.edu.  Thank you.",3915606.0,2018-06-20T20:11:24Z,2,cannot even find how to send a message to my doctor on the portal.,333
1491,Zero that's what you have done!!,1,False,zero that's what you have done!! can't even find how to send a message to my doctor on the portal.   and the screen is still vertical -- which means it keeps falling out of the log tech keyboard on the ipad!!!   how do you send messages?????,ROBERT KYLE,2018-06-15 17:05:34,"ROBERT KYLE, sorry for that issue.  We think that issue is isolated iPads that are running iOS version 10.  We’re still working on making the app work well on iOS 10.  One workaround would be to update the iPad to iOS 11 if that is a possibility for you.  If you’d like to reach us directly - feel free to email us.  Our email is mcmobileapps@mayo.edu.  Thank you.",3915606.0,2018-06-20T20:11:24Z,3,and the screen is still vertical - - which means it keeps falling out of the log tech keyboard on the ipad!!!,333
1492,Zero that's what you have done!!,1,False,zero that's what you have done!! can't even find how to send a message to my doctor on the portal.   and the screen is still vertical -- which means it keeps falling out of the log tech keyboard on the ipad!!!   how do you send messages?????,ROBERT KYLE,2018-06-15 17:05:34,"ROBERT KYLE, sorry for that issue.  We think that issue is isolated iPads that are running iOS version 10.  We’re still working on making the app work well on iOS 10.  One workaround would be to update the iPad to iOS 11 if that is a possibility for you.  If you’d like to reach us directly - feel free to email us.  Our email is mcmobileapps@mayo.edu.  Thank you.",3915606.0,2018-06-20T20:11:24Z,4,how do you send messages?????,333
1493,Rate the app,1,False,"rate the app. liked old app better! easier to get to test results, etc.",DeeDeeMaynard,2020-12-14 18:25:12,nan,nan,nan,1,rate the app.,334
1494,Rate the app,1,False,"rate the app. liked old app better! easier to get to test results, etc.",DeeDeeMaynard,2020-12-14 18:25:12,nan,nan,nan,2,liked old app better!,334
1495,Rate the app,1,False,"rate the app. liked old app better! easier to get to test results, etc.",DeeDeeMaynard,2020-12-14 18:25:12,nan,nan,nan,3,"easier to get to test results, etc.",334
1496,Not easy to do.,1,False,not easy to do. unable to maneuver through.,luey1,2022-04-20 20:06:29,nan,nan,nan,1,not easy to do.,335
1497,Not easy to do.,1,False,not easy to do. unable to maneuver through.,luey1,2022-04-20 20:06:29,nan,nan,nan,2,unable to maneuver through.,335
1498,Latest update broke it: can’t log in via app but can via website,1,False,latest update broke it: can’t log in via app but can via website. the title says it all.,CrashyAppy,2020-02-25 04:54:16,nan,nan,nan,1,latest update broke it: cannot log in via app but can via website.,336
1499,Latest update broke it: can’t log in via app but can via website,1,False,latest update broke it: can’t log in via app but can via website. the title says it all.,CrashyAppy,2020-02-25 04:54:16,nan,nan,nan,2,the title says it all.,336
1500,Bad app,1,False,bad app. i’m not able to e-check in i had my appointments changed twice and no phone call.,smnmwilson,2019-11-13 05:52:25,nan,nan,nan,1,bad app.,337
1501,Bad app,1,False,bad app. i’m not able to e-check in i had my appointments changed twice and no phone call.,smnmwilson,2019-11-13 05:52:25,nan,nan,nan,2,i do not not able to e - check in i had my appointments changed twice and no phone call.,337
1502,Hard reset password  impossible,1,False,hard reset password  impossible. very disappointing,trying to find out,2019-05-27 14:23:53,nan,nan,nan,1,hard reset password impossible.,338
1503,Hard reset password  impossible,1,False,hard reset password  impossible. very disappointing,trying to find out,2019-05-27 14:23:53,nan,nan,nan,2,very disappointing,338
1504,Not happy,2,False,not happy. loved the old app.  the new one isn’t user friendly at all.,love_life!,2018-05-07 13:06:24,Sorry you're having trouble using the app - please feel free to send a direct email to our team at mcmobileapps@mayo.edu and someone will investigate the issues you're experiencing.,3423744.0,2018-05-10T15:44:48Z,1,not happy.,339
1505,Not happy,2,False,not happy. loved the old app.  the new one isn’t user friendly at all.,love_life!,2018-05-07 13:06:24,Sorry you're having trouble using the app - please feel free to send a direct email to our team at mcmobileapps@mayo.edu and someone will investigate the issues you're experiencing.,3423744.0,2018-05-10T15:44:48Z,2,loved the old app.,339
1506,Not happy,2,False,not happy. loved the old app.  the new one isn’t user friendly at all.,love_life!,2018-05-07 13:06:24,Sorry you're having trouble using the app - please feel free to send a direct email to our team at mcmobileapps@mayo.edu and someone will investigate the issues you're experiencing.,3423744.0,2018-05-10T15:44:48Z,3,the new one i do not know user friendly at all.,339
1507,App,1,False,"app. don’t like the way you can get around the app. easier to log in,but not much else.",dory miller,2018-04-19 02:13:40,nan,nan,nan,1,app.,340
1508,App,1,False,"app. don’t like the way you can get around the app. easier to log in,but not much else.",dory miller,2018-04-19 02:13:40,nan,nan,nan,2,do not like the way you can get around the app.,340
1509,App,1,False,"app. don’t like the way you can get around the app. easier to log in,but not much else.",dory miller,2018-04-19 02:13:40,nan,nan,nan,3,"easier to log in, but not much else.",340
1510,New update,3,False,new update. not obvious how to request a video appointment.,Fijfd,2019-07-29 14:39:23,nan,nan,nan,1,new update.,341
1511,New update,3,False,new update. not obvious how to request a video appointment.,Fijfd,2019-07-29 14:39:23,nan,nan,nan,2,not obvious how to request a video appointment.,341
1512,Very slow to update with new radiology exams,2,False,very slow to update with new radiology exams. becoming frustrating to depend on.,Itstome,2018-07-28 15:41:46,nan,nan,nan,1,very slow to update with new radiology exams.,342
1513,Very slow to update with new radiology exams,2,False,very slow to update with new radiology exams. becoming frustrating to depend on.,Itstome,2018-07-28 15:41:46,nan,nan,nan,2,becoming frustrating to depend on.,342
1514,Messages,1,False,messages. keep getting emails i have a new message.  red mark in ap by messages vut no new message.,Izrh,2021-09-22 17:34:48,nan,nan,nan,1,messages.,343
1515,Messages,1,False,messages. keep getting emails i have a new message.  red mark in ap by messages vut no new message.,Izrh,2021-09-22 17:34:48,nan,nan,nan,2,keep getting emails i have a new message.,343
1516,Messages,1,False,messages. keep getting emails i have a new message.  red mark in ap by messages vut no new message.,Izrh,2021-09-22 17:34:48,nan,nan,nan,3,red mark in ap by messages but no new message.,343
1517,Mayo Jacksonville,5,False,mayo jacksonville. outstanding,Bbrryyccre,2021-10-26 10:09:02,nan,nan,nan,1,mayo jacksonville.,344
1518,Mayo Jacksonville,5,False,mayo jacksonville. outstanding,Bbrryyccre,2021-10-26 10:09:02,nan,nan,nan,2,outstanding,344
1519,James A Wells,5,False,james a wells. works fine with no abnormalities.,jnjwe,2019-06-07 22:12:19,nan,nan,nan,1,james a wells.,345
1520,James A Wells,5,False,james a wells. works fine with no abnormalities.,jnjwe,2019-06-07 22:12:19,nan,nan,nan,2,works fine with no abnormalities.,345
1521,Mayo Clinic,1,False,"mayo clinic. i already commented directly to the,  horrible and confusing site for folks that are sick and need to directly communicate with the staff",K9 Boss,2018-04-18 13:01:56,nan,nan,nan,1,mayo clinic.,346
1522,Mayo Clinic,1,False,"mayo clinic. i already commented directly to the,  horrible and confusing site for folks that are sick and need to directly communicate with the staff",K9 Boss,2018-04-18 13:01:56,nan,nan,nan,2,"i already commented directly to the, horrible and confusing site for folks that are sick and need to directly communicate with the staff",346
1523,Excellent,5,False,excellent. thumbs up,franklinslts,2017-07-22 01:45:43,nan,nan,nan,1,excellent.,347
1524,Excellent,5,False,excellent. thumbs up,franklinslts,2017-07-22 01:45:43,nan,nan,nan,2,thumbs up,347
1525,Patient,1,False,patient. i hate this app:   not enough time to work your feedback doesn’t work,Sad in Jacksonville,2018-04-30 14:02:38,Sorry you're having trouble using the app - please feel free to send a direct email to our team at mcmobileapps@mayo.edu and someone will investigate the issues you're experiencing.,3423734.0,2018-05-10T15:43:26Z,1,patient.,348
1526,Patient,1,False,patient. i hate this app:   not enough time to work your feedback doesn’t work,Sad in Jacksonville,2018-04-30 14:02:38,Sorry you're having trouble using the app - please feel free to send a direct email to our team at mcmobileapps@mayo.edu and someone will investigate the issues you're experiencing.,3423734.0,2018-05-10T15:43:26Z,2,i hate this app: not enough time to work your feedback does not work,348
1527,Worst app ever,1,False,"worst app ever. locks you out, won’t let you change your password",Petrou610!;,2019-07-15 01:07:17,nan,nan,nan,1,worst app ever.,349
1528,Worst app ever,1,False,"worst app ever. locks you out, won’t let you change your password",Petrou610!;,2019-07-15 01:07:17,nan,nan,nan,2,"locks you out, will not let you change your password",349
1529,Underwhelming,1,False,underwhelming. less functionality,TTB-Bayside,2018-07-16 18:17:13,TTB-Bayside - our most recent release of the Mayo Clinic app was our biggest release ever.  There is a lot of functionality packed into each tab of the app.  We do understand that the redesign is different for people. If you email us with your username and a short description of where you feel like there is less functionality - that will help us improve the app in future releases.  Our email is mcmobileapps@mayo.edu.  Thank you.,4430608.0,2018-07-28T01:50:59Z,1,underwhelming.,350
1530,Underwhelming,1,False,underwhelming. less functionality,TTB-Bayside,2018-07-16 18:17:13,TTB-Bayside - our most recent release of the Mayo Clinic app was our biggest release ever.  There is a lot of functionality packed into each tab of the app.  We do understand that the redesign is different for people. If you email us with your username and a short description of where you feel like there is less functionality - that will help us improve the app in future releases.  Our email is mcmobileapps@mayo.edu.  Thank you.,4430608.0,2018-07-28T01:50:59Z,2,less functionality,350
1531,online payments,1,False,online payments. tried 4x today to pay my bill through this mayo app to no avail. totally bogus.,melbamae,2018-06-25 01:28:31,"melbamae - We do realize how frustrating it is when things don’t behave properly.  The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed and supported by the app team.  I’ve passed your comments and feedback along to the team at Mayo Clinic that supports that billing feature so that in the future they can improve that experience and fix any bugs.  If you’d prefer - please send us an email with your username and a brief description of what’s happening and we can pass that along to the support team to troubleshoot these issues better.  Our email is mcmobileapps@mayo.edu.  Thanks so much.",4061839.0,2018-07-02T18:40:19Z,1,online payments.,351
1532,online payments,1,False,online payments. tried 4x today to pay my bill through this mayo app to no avail. totally bogus.,melbamae,2018-06-25 01:28:31,"melbamae - We do realize how frustrating it is when things don’t behave properly.  The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed and supported by the app team.  I’ve passed your comments and feedback along to the team at Mayo Clinic that supports that billing feature so that in the future they can improve that experience and fix any bugs.  If you’d prefer - please send us an email with your username and a brief description of what’s happening and we can pass that along to the support team to troubleshoot these issues better.  Our email is mcmobileapps@mayo.edu.  Thanks so much.",4061839.0,2018-07-02T18:40:19Z,2,tried 4x today to pay my bill through this mayo app to no avail.,351
1533,online payments,1,False,online payments. tried 4x today to pay my bill through this mayo app to no avail. totally bogus.,melbamae,2018-06-25 01:28:31,"melbamae - We do realize how frustrating it is when things don’t behave properly.  The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed and supported by the app team.  I’ve passed your comments and feedback along to the team at Mayo Clinic that supports that billing feature so that in the future they can improve that experience and fix any bugs.  If you’d prefer - please send us an email with your username and a brief description of what’s happening and we can pass that along to the support team to troubleshoot these issues better.  Our email is mcmobileapps@mayo.edu.  Thanks so much.",4061839.0,2018-07-02T18:40:19Z,3,totally bogus.,351
1534,Excellent,5,False,excellent. programmers really did a great job. ya’ll outdone yourselves. 🖖,lane4x4,2018-05-13 03:35:36,nan,nan,nan,1,excellent.,352
1535,Excellent,5,False,excellent. programmers really did a great job. ya’ll outdone yourselves. 🖖,lane4x4,2018-05-13 03:35:36,nan,nan,nan,2,programmers really did a great job.,352
1536,Excellent,5,False,excellent. programmers really did a great job. ya’ll outdone yourselves. 🖖,lane4x4,2018-05-13 03:35:36,nan,nan,nan,3,ya'all outdone ourselves.  ,352
1537,Excellent,5,False,excellent. programmers really did a great job. ya’ll outdone yourselves. 🖖,lane4x4,2018-05-13 03:35:36,nan,nan,nan,4,:vulcan_salute:,352
1538,Tedious,2,False,tedious. was difficult to figure out how to work the app.,CRNAtraveler,2018-06-25 19:41:16,Oh no! Sorry that isn’t working well for you.  If you send us an email with your username and a short description of this issue we can try to troubleshoot this issue and help you get it fixed.  It might help us improve the app for other users that are also having similar issues.  Our email is mcmobileapps@mayo.edu.  Thanks so much.,4061826.0,2018-07-02T18:39:02Z,1,tedious.,353
1539,Tedious,2,False,tedious. was difficult to figure out how to work the app.,CRNAtraveler,2018-06-25 19:41:16,Oh no! Sorry that isn’t working well for you.  If you send us an email with your username and a short description of this issue we can try to troubleshoot this issue and help you get it fixed.  It might help us improve the app for other users that are also having similar issues.  Our email is mcmobileapps@mayo.edu.  Thanks so much.,4061826.0,2018-07-02T18:39:02Z,2,was difficult to figure out how to work the app.,353
1540,Mayo Clinic,1,False,mayo clinic. not enough information to print from this app,ganny67,2021-05-19 18:10:00,nan,nan,nan,1,mayo clinic.,354
1541,Mayo Clinic,1,False,mayo clinic. not enough information to print from this app,ganny67,2021-05-19 18:10:00,nan,nan,nan,2,not enough information to print from this app,354
1542,Updates have broken the app,1,False,updates have broken the app. an  in april 2022 makes the app unusable,ShadowcatKP,2022-04-07 16:06:06,nan,nan,nan,1,updates have broken the app.,355
1543,Updates have broken the app,1,False,updates have broken the app. an  in april 2022 makes the app unusable,ShadowcatKP,2022-04-07 16:06:06,nan,nan,nan,2,an in april 2022 makes the app unusable,355
1544,"Patient schedule,",1,False,"patient schedule,. cannot print?",sylamex,2019-09-11 17:34:28,nan,nan,nan,1,"patient schedule,.",356
1545,"Patient schedule,",1,False,"patient schedule,. cannot print?",sylamex,2019-09-11 17:34:28,nan,nan,nan,2,cannot print?,356
1546,Liked the old one better.,1,False,liked the old one better. i liked the old one better.,Holy Roller2,2018-07-17 16:21:30,Holy Roller2 - sorry you’re having trouble with the new changes.  We work on improving the app with every release.  Our 4.0 release was a pretty major change to the user experience so we would understand if that would cause some frustration.  If you email us with your username and a short description of the changes you don’t like - that will help us improve the app in future releases.  Our email is mcmobileapps@mayo.edu.  Thank you.,4430596.0,2018-07-28T01:49:24Z,1,liked the old one better.,357
1547,Liked the old one better.,1,False,liked the old one better. i liked the old one better.,Holy Roller2,2018-07-17 16:21:30,Holy Roller2 - sorry you’re having trouble with the new changes.  We work on improving the app with every release.  Our 4.0 release was a pretty major change to the user experience so we would understand if that would cause some frustration.  If you email us with your username and a short description of the changes you don’t like - that will help us improve the app in future releases.  Our email is mcmobileapps@mayo.edu.  Thank you.,4430596.0,2018-07-28T01:49:24Z,2,i liked the old one better.,357
1548,Can’t get it to update,1,False,"can’t get it to update. just spins, won’t update. so i deleted it and tried to add it back. still just spins.",bmj5454,2020-04-27 04:27:43,nan,nan,nan,1,cannot get it to update.,358
1549,Can’t get it to update,1,False,"can’t get it to update. just spins, won’t update. so i deleted it and tried to add it back. still just spins.",bmj5454,2020-04-27 04:27:43,nan,nan,nan,2,"just spins, will not update.",358
1550,Can’t get it to update,1,False,"can’t get it to update. just spins, won’t update. so i deleted it and tried to add it back. still just spins.",bmj5454,2020-04-27 04:27:43,nan,nan,nan,3,so i deleted it and tried to add it back.,358
1551,Can’t get it to update,1,False,"can’t get it to update. just spins, won’t update. so i deleted it and tried to add it back. still just spins.",bmj5454,2020-04-27 04:27:43,nan,nan,nan,4,still just spins.,358
1552,Took away prescription dosage,1,False,took away prescription dosage. the old app would tell me what dosage i needed to take each day. the new one dose not.,derf2255653268,2018-05-12 13:22:54,nan,nan,nan,1,took away prescription dosage.,359
1553,Took away prescription dosage,1,False,took away prescription dosage. the old app would tell me what dosage i needed to take each day. the new one dose not.,derf2255653268,2018-05-12 13:22:54,nan,nan,nan,2,the old app would tell me what dosage i needed to take each day.,359
1554,Took away prescription dosage,1,False,took away prescription dosage. the old app would tell me what dosage i needed to take each day. the new one dose not.,derf2255653268,2018-05-12 13:22:54,nan,nan,nan,3,the new one dose not.,359
1555,Patient,1,False,"patient. very complex and takes way, way to much time and disorienting!",lpc1717,2018-11-27 06:12:24,nan,nan,nan,1,patient.,360
1556,Patient,1,False,"patient. very complex and takes way, way to much time and disorienting!",lpc1717,2018-11-27 06:12:24,nan,nan,nan,2,"very complex and takes way, way to much time and disorienting!",360
1557,Mrs. P. Torkelson,3,False,mrs. p. torkelson. diseases/symptoms missing   i’m sure with time i’ll get use to the present app.,15149primary,2018-06-13 20:02:37,"Mrs. P. Torkelson, sorry you didn’t find the disease or condition you were looking for information on.  We’re working on improving our search capabilities within the app for future releases.  If you email us with a short description of what you’re looking for we can improve the search results in the future and if we find what you’re looking for we’ll forward it onto you.  Our email is mcmobileapps@mayo.edu.  Thank you.",3930776.0,2018-06-21T19:25:48Z,1,missus.,361
1558,Mrs. P. Torkelson,3,False,mrs. p. torkelson. diseases/symptoms missing   i’m sure with time i’ll get use to the present app.,15149primary,2018-06-13 20:02:37,"Mrs. P. Torkelson, sorry you didn’t find the disease or condition you were looking for information on.  We’re working on improving our search capabilities within the app for future releases.  If you email us with a short description of what you’re looking for we can improve the search results in the future and if we find what you’re looking for we’ll forward it onto you.  Our email is mcmobileapps@mayo.edu.  Thank you.",3930776.0,2018-06-21T19:25:48Z,2,p. torkelson.,361
1559,Mrs. P. Torkelson,3,False,mrs. p. torkelson. diseases/symptoms missing   i’m sure with time i’ll get use to the present app.,15149primary,2018-06-13 20:02:37,"Mrs. P. Torkelson, sorry you didn’t find the disease or condition you were looking for information on.  We’re working on improving our search capabilities within the app for future releases.  If you email us with a short description of what you’re looking for we can improve the search results in the future and if we find what you’re looking for we’ll forward it onto you.  Our email is mcmobileapps@mayo.edu.  Thank you.",3930776.0,2018-06-21T19:25:48Z,3,diseases  or  symptoms missing i do not sure with time is not it get use to the present app.,361
1560,Unable to log off,1,False,unable to log off. unable to log off,CBD95,2018-06-22 17:39:51,"Sorry about that!  If you’d like to sign out of the app - please go to the Profile tab, select Settings, then select Sign out. Feel free to drop us a note any time with other suggestions or feedback. Our email is mcmobileapps@mayo.edu. Thank you.",4061874.0,2018-07-02T18:43:07Z,1,unable to log off.,362
1561,Unable to log off,1,False,unable to log off. unable to log off,CBD95,2018-06-22 17:39:51,"Sorry about that!  If you’d like to sign out of the app - please go to the Profile tab, select Settings, then select Sign out. Feel free to drop us a note any time with other suggestions or feedback. Our email is mcmobileapps@mayo.edu. Thank you.",4061874.0,2018-07-02T18:43:07Z,2,unable to log off,362
1562,Teleconference,5,False,teleconference. worked great!,Teleconference,2020-04-07 18:05:02,nan,nan,nan,1,teleconference.,363
1563,Teleconference,5,False,teleconference. worked great!,Teleconference,2020-04-07 18:05:02,nan,nan,nan,2,worked great!,363
1564,Mayo,1,False,mayo. mayo and their privacy policy is a joke. as far as insurance goes they put everything out there!,"bull $&""!",2019-01-26 07:28:40,nan,nan,nan,1,mayo.,364
1565,Mayo,1,False,mayo. mayo and their privacy policy is a joke. as far as insurance goes they put everything out there!,"bull $&""!",2019-01-26 07:28:40,nan,nan,nan,2,mayo and their privacy policy is a joke.,364
1566,Mayo,1,False,mayo. mayo and their privacy policy is a joke. as far as insurance goes they put everything out there!,"bull $&""!",2019-01-26 07:28:40,nan,nan,nan,3,as far as insurance goes they put everything out there!,364
1567,Mayo Clinic Patient Services,5,False,mayo clinic patient services. excellent,Cowboy hat boots,2019-10-29 14:37:39,nan,nan,nan,1,mayo clinic patient services.,365
1568,Mayo Clinic Patient Services,5,False,mayo clinic patient services. excellent,Cowboy hat boots,2019-10-29 14:37:39,nan,nan,nan,2,excellent,365
1569,Empty App,1,False,"empty app. there is no info in my app.  the info from messages, labs and more that are in my portal are not in the app.  frustrating.",GPS Only,2018-09-27 20:28:50,nan,nan,nan,1,empty app.,366
1570,Empty App,1,False,"empty app. there is no info in my app.  the info from messages, labs and more that are in my portal are not in the app.  frustrating.",GPS Only,2018-09-27 20:28:50,nan,nan,nan,2,there is no info in my app.,366
1571,Empty App,1,False,"empty app. there is no info in my app.  the info from messages, labs and more that are in my portal are not in the app.  frustrating.",GPS Only,2018-09-27 20:28:50,nan,nan,nan,3,"the info from messages, labs and more that are in my portal are not in the app.",366
1572,Empty App,1,False,"empty app. there is no info in my app.  the info from messages, labs and more that are in my portal are not in the app.  frustrating.",GPS Only,2018-09-27 20:28:50,nan,nan,nan,4,frustrating.,366
1573,Mayo Clinic Rocks!!!,5,False,"mayo clinic rocks!!! mayo is the best hospital, has the best doctors and the best app!!!",billyntara,2019-04-04 19:09:32,nan,nan,nan,1,mayo clinic rocks!!!,367
1574,Mayo Clinic Rocks!!!,5,False,"mayo clinic rocks!!! mayo is the best hospital, has the best doctors and the best app!!!",billyntara,2019-04-04 19:09:32,nan,nan,nan,2,"mayo is the best hospital, has the best doctors and the best app!!!",367
1575,iOS,2,False,"ios. does not work well with imac, iphone or ipad",Oaken firs,2018-06-19 13:44:32,"Oaken firs, oh no - we’re sorry.  We know how frustrating it is when something doesn’t work well.  We’re still working to make the app as great as possible on iPhone and iPad.  If you email us with your username and a short description of the trouble you’re having we can try and troubleshoot -- hopefully this will help us find a better solution in the future. Our email is mcmobileapps@mayo.edu.  Thanks so much.",3915487.0,2018-06-20T20:00:47Z,1,is.,368
1576,iOS,2,False,"ios. does not work well with imac, iphone or ipad",Oaken firs,2018-06-19 13:44:32,"Oaken firs, oh no - we’re sorry.  We know how frustrating it is when something doesn’t work well.  We’re still working to make the app as great as possible on iPhone and iPad.  If you email us with your username and a short description of the trouble you’re having we can try and troubleshoot -- hopefully this will help us find a better solution in the future. Our email is mcmobileapps@mayo.edu.  Thanks so much.",3915487.0,2018-06-20T20:00:47Z,2,"does not work well with imac, iphone or ipad",368
1577,Mayo Clinic app,2,False,mayo clinic app. this app is down or unavailable more than it is operable.,zyltrazzo,2020-02-18 01:52:08,nan,nan,nan,1,mayo clinic app.,369
1578,Mayo Clinic app,2,False,mayo clinic app. this app is down or unavailable more than it is operable.,zyltrazzo,2020-02-18 01:52:08,nan,nan,nan,2,this app is down or unavailable more than it is operable.,369
1579,This WAS a good app...,1,False,"this was a good app... now you can't even send them feedback through their feedback link to let them know about all the issues that need to be fixed!!! ugh!!! about the only thing it did correctly tonight was helping me reset my password because i couldn't remember it since i hadn't been on it (the app) in so long!   if they care (& read these reviews), here's the ""feedback"" message that i tried sending to them/you...  i don’t like the fact that every time i viewed past pdf billing statements & had to click “close” to close them out i had to to completely re-select billing, choose the right location, and then choose to view statements all over again! there should be a way to close the pdf without closing out of the entire billing page! i am also going to go out on a limb here and guess that i am not going to be the only one who is disappointed with the fact that i was unable to pay my bill through the app! i tried, several times, and every time i received the same “invalid session” message! it did occur to me that it was possible the app was just “getting ahead of itself”, in a way, and maybe i just needed to click the “choose payment type” button but that didn’t solve the problem. it didn’t matter how quickly, how often, or where on the button i clicked...”invalid session”...every time! like i said, i tried repeatedly/several times! now arizona mayo clinic will have to wait for a check in the mail if i’m unable to process the payment online (but that’s going to have to wait until morning, now,since it’s gotten very late here and i’m tired) since the app doesn’t work!",dd2b4ever2,2018-05-23 05:12:36,"Dd2b4ever2, we’re really sorry things aren’t working for you in the app.  We do care and we do read each and every review and feedback that gets sent.  We do realize how frustrating it is when things don’t behave properly.  The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed and supported by the app team.  I’ve passed your comments and feedback along to the team at Mayo Clinic that supports that billing feature so that in the future they can improve that experience and fix any bugs.  If you’d prefer - please send us an email with your username and a brief description of what’s happening and we can pass that along to the support team to troubleshoot these issues better.  Our email is mcmobileapps@mayo.edu.  Thanks so much.",3931080.0,2018-06-21T20:17:57Z,1,this was a good app...,370
